date,region,product_id,category,revenue,orders,units,avg_unit_price,cogs,gross_margin
2025-05-03,North,P056,Sports,4580.63,1,1,4675.54,2986.39,0.34803946182075396
2025-05-03,North,P057,Sports,4722.99,1,1,4837.15,3351.79,0.2903245613477903
2025-05-03,North,P059,Sports,4866.82,1,1,4951.99,3255.39,0.3311053213391907
2025-05-03,North,P060,Sports,20211.0,2,4,5189.200000000001,13266.73,0.3435886398495869
2025-05-03,South,P002,Electronics,28966.739999999998,2,2,15008.14,18858.21,0.3489702327566029
2025-05-03,South,P004,Electronics,47009.22,2,3,16034.970000000001,30691.36,0.3471204159524451
2025-05-03,South,P006,Electronics,52869.590000000004,2,3,17964.165,35350.14,0.33137102065667623
2025-05-03,South,P007,Electronics,55818.02,1,3,18654.51,37486.91,0.32840846020693665
2025-05-03,South,P009,Electronics,37975.59,2,2,19701.08,23824.760000000002,0.372629628664097
2025-05-03,South,P010,Electronics,39633.75,2,2,20373.91,26764.96,0.32469271769640773
2025-05-03,South,P011,Home,12295.56,3,3,4180.776666666666,8151.53,0.33703466942538607
2025-05-03,South,P012,Home,4246.47,1,1,4279.42,2574.07,0.3938329954055957
2025-05-03,South,P013,Home,4555.35,1,1,4671.2,2902.03,0.3629402790125896
2025-05-03,South,P014,Home,9197.41,1,2,4725.83,6201.91,0.3256895147655699
2025-05-03,South,P015,Home,14337.48,2,3,4989.049999999999,9371.970000000001,0.3463307359452288
2025-05-03,South,P017,Home,5204.66,2,2,5373.09,6804.91,-0.3074648488085677
2025-05-03,South,P019,Home,16959.12,1,3,5777.84,10439.03,0.3844592172235351
2025-05-03,South,P022,Beauty,1700.43,1,1,1777.58,1121.93,0.34020806501884815
2025-05-03,South,P023,Beauty,5097.64,1,3,1792.42,3317.6,0.34918903649531946
2025-05-03,South,P024,Beauty,5703.3,2,4,1977.19,4894.41,0.1418284151280838
2025-05-03,South,P025,Beauty,1952.68,1,1,2009.96,1343.79,0.3118227256898212
2025-05-03,South,P027,Beauty,2085.93,1,1,2148.23,1443.58,0.307944178376072
2025-05-03,South,P029,Beauty,6764.200000000001,2,3,2306.4700000000003,4220.99,0.3759808994411757
2025-05-03,South,P030,Beauty,7296.46,1,3,2492.47,5229.79,0.2832428328257813
2025-05-03,South,P032,Grocery,1547.07,2,2,799.03,1057.3899999999999,0.31652090726340765
2025-05-03,South,P035,Grocery,905.13,1,1,926.82,597.94,0.3393877122623269
2025-05-03,South,P036,Grocery,932.66,1,1,948.11,642.82,0.3107670533742199
2025-05-03,South,P037,Grocery,1911.62,1,2,998.55,1286.37,0.32707860348814094
2025-05-03,South,P038,Grocery,1014.77,1,1,1040.58,616.3,0.39267026025601864
2025-05-03,South,P040,Grocery,2144.65,1,2,1094.99,1329.04,0.38029981582076333
2025-05-03,South,P043,Fashion,17673.890000000003,3,6,3004.34,11341.45,0.35829350527812504
2025-05-03,South,P045,Fashion,15580.89,3,5,3170.23,10425.81,0.3308591486108945
2025-05-03,South,P046,Fashion,6464.38,1,2,3316.77,4312.89,0.3328223278953279
2025-05-03,South,P052,Sports,3783.38,1,1,3816.2,2347.62,0.3794913542916652
2025-05-03,South,P053,Sports,7696.25,3,3,3960.85,7674.4,0.002839044989442958
2025-05-03,South,P054,Sports,4183.36,1,1,4260.04,2748.18,0.3430687294423621
2025-05-03,South,P058,Sports,4570.49,1,1,4733.32,3080.08,0.3260941387028524
2025-05-03,West,P003,Electronics,123593.70999999999,4,8,15772.0175,82554.69,0.33204780405086953
2025-05-03,West,P006,Electronics,34461.59,2,2,17685.085,22466.5,0.3480712874826727
2025-05-03,West,P007,Electronics,18554.21,1,1,18819.57,12339.02,0.33497464995814963
2025-05-03,West,P009,Electronics,20481.2,1,1,21008.51,12687.48,0.3805304376696678
2025-05-03,West,P011,Home,23744.96,3,6,4091.156666666667,15913.48,0.32981651685241836
2025-05-03,West,P012,Home,8493.26,2,2,4334.365,5714.280000000001,0.32719827251255695
2025-05-03,West,P015,Home,23814.18,3,5,4865.486666666667,15071.93,0.36710270939415085
2025-05-03,West,P017,Home,15601.55,3,3,5347.406666666667,10395.619999999999,0.333680307405354
2025-05-03,West,P018,Home,0.0,1,1,5647.02,3742.34,
2025-05-03,West,P019,Home,16830.67,2,3,5870.84,11077.79,0.34180932785206997
2025-05-03,West,P023,Beauty,1774.86,1,1,1830.32,1215.88,0.31494315044566884
2025-05-03,West,P024,Beauty,3629.28,1,2,1864.42,2270.47,0.3744020852620906
2025-05-03,West,P029,Beauty,2232.89,1,1,2310.76,1355.8,0.3928048403638334
2025-05-03,West,P031,Grocery,1543.48,1,2,777.65,986.92,0.36058776271801385
2025-05-03,West,P032,Grocery,1594.27,1,2,814.9,1033.19,0.35193536853857876
2025-05-03,West,P033,Grocery,4830.0,3,6,834.2133333333333,3030.94,0.37247619047619046
2025-05-03,West,P035,Grocery,1762.25,1,2,906.04,1133.24,0.3569357355653284
2025-05-03,West,P039,Grocery,1037.73,1,1,1051.29,719.99,0.3061875439661569
2025-05-03,West,P043,Fashion,5817.26,2,2,2979.635,3808.88,0.3452450122566294
2025-05-03,West,P044,Fashion,12437.390000000001,2,4,3180.27,7677.549999999999,0.3827040882371624
2025-05-03,West,P045,Fashion,3253.99,1,1,3359.13,2197.49,0.32467831800343583
2025-05-03,West,P046,Fashion,3321.25,1,1,3448.14,2180.91,0.3433466315393301
2025-05-03,West,P047,Fashion,7060.0,1,2,3619.4,4455.15,0.36895892351274795
2025-05-03,West,P048,Fashion,3665.42,1,1,3727.67,2504.86,0.3166240158017362
2025-05-03,West,P049,Fashion,7240.95,1,2,3806.22,4744.97,0.3447033883675484
2025-05-03,West,P050,Fashion,7893.2,2,2,4050.875,4962.68,0.37127147418030704
2025-05-03,West,P051,Sports,13712.41,2,4,3552.035,9322.16,0.3201661852292923
2025-05-03,West,P052,Sports,18147.15,3,5,3749.353333333334,11622.86,0.35952146755826675
2025-05-03,West,P055,Sports,8470.94,1,2,4235.47,5744.9,0.3218108025791708
2025-05-03,West,P056,Sports,12917.05,2,3,4426.44,8607.0,0.33367138781687766
2025-05-03,West,P057,Sports,4647.62,1,1,4768.26,2943.05,0.36676191254878837
2025-05-03,West,P058,Sports,4579.04,1,1,4768.84,3045.32,0.3349435689576854
2025-05-04,East,P001,Electronics,14086.66,1,1,14458.24,9571.38,0.3205358828849423
2025-05-04,East,P002,Electronics,0.0,1,1,14827.79,9425.36,
2025-05-04,East,P004,Electronics,15798.64,1,1,16282.22,10160.6,0.35686869249505015
2025-05-04,East,P005,Electronics,34630.84,1,2,17315.42,22841.18,0.3404381759148781
2025-05-04,East,P008,Electronics,75456.47,2,4,19434.864999999998,47915.44,0.36499229290742063
2025-05-04,East,P009,Electronics,77068.54000000001,2,4,20130.675,48668.619999999995,0.36850211513024655
2025-05-04,East,P011,Home,4145.99,1,1,4200.17,2730.4,0.3414359417171773
2025-05-04,East,P014,Home,0.0,1,3,4670.53,9121.87,
2025-05-04,East,P015,Home,9791.68,1,2,5026.53,6624.69,0.32343683617111674
2025-05-04,East,P018,Home,5558.55,1,1,5681.27,3719.48,0.3308542695487133
2025-05-04,East,P019,Home,0.0,1,1,5966.13,3750.38,
2025-05-04,East,P021,Beauty,3251.16,1,2,1663.68,2166.42,0.3336470675082124
2025-05-04,East,P022,Beauty,3471.96,1,2,1788.93,2405.61,0.30713199460823276
2025-05-04,East,P023,Beauty,1801.64,1,1,1835.04,1155.47,0.3586565573588508
2025-05-04,East,P024,Beauty,1779.54,1,1,1844.66,1166.15,0.34469020083841884
2025-05-04,East,P025,Beauty,5737.03,2,3,2007.92,3704.91,0.3542111510659697
2025-05-04,East,P026,Beauty,2025.3,1,1,2075.31,1356.03,0.330454747444823
2025-05-04,East,P027,Beauty,4363.639999999999,2,2,2228.12,2952.6,0.3233630638641134
2025-05-04,East,P030,Beauty,2397.55,1,1,2433.81,1535.21,0.35967550207503496
2025-05-04,East,P033,Grocery,827.37,1,1,853.05,514.16,0.37856098238998276
2025-05-04,East,P034,Grocery,835.99,1,1,877.86,549.57,0.3426117537291115
2025-05-04,East,P036,Grocery,917.6,1,1,934.8,606.13,0.33943984306887537
2025-05-04,East,P039,Grocery,1019.62,1,1,1053.33,674.56,0.33842019575920446
2025-05-04,East,P044,Fashion,5979.75,1,2,3072.84,4031.09,0.3258764998536728
2025-05-04,East,P045,Fashion,3274.9,1,1,3384.56,1997.25,0.3901340498946533
2025-05-04,East,P048,Fashion,7032.39,1,2,3635.06,4634.79,0.3409367227926779
2025-05-04,East,P049,Fashion,7469.91,1,2,3751.46,4489.17,0.39903292007534225
2025-05-04,East,P052,Sports,14909.619999999999,2,4,3782.48,9602.37,0.3559614530752627
2025-05-04,East,P054,Sports,20055.27,3,5,4147.623333333334,13400.41,0.33182599885217207
2025-05-04,East,P055,Sports,21421.29,3,5,4364.826666666667,14148.77,0.3394996286404787
2025-05-04,East,P057,Sports,8948.52,1,2,4585.69,5534.08,0.3815647727221932
2025-05-04,East,P058,Sports,4775.13,1,1,4798.64,3291.74,0.31064913415969836
2025-05-04,East,P059,Sports,9675.2,1,2,4950.47,5993.16,0.38056474284769315
2025-05-04,North,P001,Electronics,70381.28,2,5,14345.125,46394.71,0.340808948061189
2025-05-04,North,P005,Electronics,84061.77,3,5,17219.73,55359.25,0.34144558221888505
2025-05-04,North,P006,Electronics,53589.03,2,3,18196.620000000003,33064.259999999995,0.38300320046845415
2025-05-04,North,P009,Electronics,39260.28,2,2,19936.38,25230.760000000002,0.3573464071066227
2025-05-04,North,P010,Electronics,20394.0,1,1,21113.99,14024.75,0.31230999313523583
2025-05-04,North,P011,Home,11988.77,3,3,4077.056666666667,7874.35,0.34318950150849503
2025-05-04,North,P012,Home,8451.88,1,2,4440.88,5614.82,0.3356720634935659
2025-05-04,North,P013,Home,8863.21,2,2,4543.82,6075.0599999999995,0.3145756447156278
2025-05-04,North,P014,Home,9258.71,2,2,4722.605,6075.78,0.3437768328417241
2025-05-04,North,P015,Home,9761.13,1,2,5009.82,6400.5,0.34428698316690787
2025-05-04,North,P016,Home,5281.2,1,1,5360.54,3568.69,0.3242653184882223
2025-05-04,North,P017,Home,42537.520000000004,4,8,5409.045,28278.129999999997,0.3352191194973286
2025-05-04,North,P018,Home,16376.19,1,3,5495.55,11175.29,0.3175891339804924
2025-05-04,North,P021,Beauty,4803.85,2,3,1679.37,3126.8100000000004,0.3491033233760421
2025-05-04,North,P025,Beauty,1867.46,1,1,1922.24,1222.93,0.34513724524220063
2025-05-04,North,P029,Beauty,7012.219999999999,2,3,2349.715,4793.56,0.31639908616672024
2025-05-04,North,P032,Grocery,3046.7799999999997,3,4,785.3333333333334,2081.5,0.3168197244303822
2025-05-04,North,P033,Grocery,818.44,1,1,850.68,558.78,0.317262108401349
2025-05-04,North,P034,Grocery,835.85,1,1,864.28,531.53,0.36408446491595386
2025-05-04,North,P035,Grocery,5264.92,3,6,884.9833333333332,3570.2400000000002,0.32188143409586467
2025-05-04,North,P036,Grocery,2716.4700000000003,2,3,935.115,1745.56,0.35741605834041984
2025-05-04,North,P037,Grocery,2882.05,2,3,981.47,1963.32,0.3187765652920665
2025-05-04,North,P038,Grocery,3040.51,1,3,1028.52,2052.77,0.32485997414907375
2025-05-04,North,P039,Grocery,3059.72,1,3,1062.18,2051.1,0.3296445426378884
2025-05-04,North,P040,Grocery,1068.29,1,1,1094.9,725.21,0.3211487517434404
2025-05-04,North,P042,Fashion,8086.8099999999995,2,3,2790.025,5332.84,0.34055084761481963
2025-05-04,North,P043,Fashion,2857.53,1,1,2948.95,2026.46,0.290835091845055
2025-05-04,North,P045,Fashion,3170.36,1,1,3259.34,1976.3,0.3766323067411903
2025-05-04,North,P047,Fashion,3533.4,1,1,3599.63,2497.49,0.2931765438387956
2025-05-04,North,P048,Fashion,3544.0,1,1,3655.87,2313.71,0.34714729119638826
2025-05-04,North,P049,Fashion,7278.61,1,2,3791.34,4537.3,0.37662548206319607
2025-05-04,North,P050,Fashion,11183.87,1,3,3895.46,7408.64,0.33756025418750396
2025-05-04,North,P051,Sports,10529.56,1,3,3576.01,6720.26,0.3617720018690239
2025-05-04,North,P052,Sports,15004.55,3,4,3810.4133333333334,9383.43,0.3746276962654661
2025-05-04,North,P054,Sports,4044.68,1,1,4127.22,2618.31,0.35265336194705144
2025-05-04,North,P055,Sports,12786.41,2,3,4385.715,8575.39,0.329335599280799
2025-05-04,North,P056,Sports,13335.26,1,3,4521.5,8573.63,0.35707065329059956
2025-05-04,North,P058,Sports,4971.63,1,1,4972.62,3171.66,0.362048261837667
2025-05-04,North,P060,Sports,10062.85,1,2,5226.91,6823.68,0.32189389685824593
2025-05-04,South,P002,Electronics,14850.81,1,1,15061.67,9602.83,0.35338005132379985
2025-05-04,South,P006,Electronics,121576.62,4,7,17908.377500000002,81784.61,0.32729985419894053
2025-05-04,South,P007,Electronics,18133.2,1,1,18429.92,12374.52,0.3175765998279399
2025-05-04,South,P011,Home,4127.72,1,1,4171.94,2828.9,0.31465797098640413
2025-05-04,South,P012,Home,16938.84,2,4,4373.07,10982.119999999999,0.35166044428071824
2025-05-04,South,P015,Home,4917.72,1,1,4996.67,3178.4,0.3536842276502119
2025-05-04,South,P017,Home,5067.52,1,1,5286.93,3790.52,0.25199703207880786
2025-05-04,South,P018,Home,27767.73,3,5,5653.966666666667,18346.58,0.33928412585400386
2025-05-04,South,P019,Home,5737.36,1,1,5885.08,3693.22,0.3562858178674512
2025-05-04,South,P021,Beauty,3360.81,1,2,1729.88,2228.25,0.3369901898649433
2025-05-04,South,P022,Beauty,1648.76,1,1,1737.92,1081.43,0.34409495620951497
2025-05-04,South,P024,Beauty,7513.25,2,4,1921.58,5013.219999999999,0.3327494759258644
2025-05-04,South,P027,Beauty,12733.79,3,6,2186.9166666666665,8688.26,0.31770038613798407
2025-05-04,South,P029,Beauty,2299.31,1,1,2345.52,1522.36,0.3379057195419496
2025-05-04,South,P030,Beauty,4695.29,1,2,2457.75,3158.47,0.3273109861158736
2025-05-04,South,P031,Grocery,741.25,1,1,773.67,462.39,0.3762023608768971
2025-05-04,South,P032,Grocery,744.66,1,1,772.47,470.74,0.3678457282518196
2025-05-04,South,P033,Grocery,805.86,1,1,833.1,516.16,0.3594917231280868
2025-05-04,South,P034,Grocery,1706.9099999999999,2,2,876.84,1086.79,0.36329976390085006
2025-05-04,South,P035,Grocery,883.82,1,1,904.26,599.47,0.321728406236564
2025-05-04,South,P037,Grocery,1998.9,1,2,1015.29,1312.41,0.3434338886387513
2025-05-04,South,P040,Grocery,3233.29,2,3,1096.26,2179.9,0.3257950879754058
2025-05-04,South,P041,Fashion,5371.35,2,2,2745.3599999999997,3484.23,0.351330671060348
2025-05-04,South,P042,Fashion,14125.49,3,5,2864.0633333333335,9199.17,0.3487539193330638
2025-05-04,South,P043,Fashion,2880.12,1,1,2942.8,1807.33,0.3724810077357888
2025-05-04,South,P045,Fashion,3025.18,1,1,3140.11,2100.8,0.3055619830886095
2025-05-04,South,P046,Fashion,9820.98,1,3,3341.15,6530.68,0.335027665263548
2025-05-04,South,P047,Fashion,3413.35,1,1,3523.28,2199.19,0.35570920063866873
2025-05-04,South,P048,Fashion,7082.34,1,2,3708.03,4356.75,0.3848431450622252
2025-05-04,South,P049,Fashion,3822.82,1,1,3918.83,2566.22,0.3287102191575853
2025-05-04,South,P055,Sports,4220.7,1,1,4253.02,2751.57,0.34807733314379125
2025-05-04,South,P057,Sports,18419.0,2,4,4682.1900000000005,12073.52,0.34450730224224985
2025-05-04,South,P059,Sports,5004.74,1,1,5101.67,3219.76,0.3566578883218708
2025-05-04,South,P060,Sports,15315.39,2,3,5209.16,9946.38,0.3505630610777787
2025-05-04,West,P003,Electronics,30053.15,1,2,15451.49,19621.21,0.34711635885090253
2025-05-04,West,P004,Electronics,15698.05,1,1,16120.4,10652.22,0.3214303687400665
2025-05-04,West,P005,Electronics,68146.36,3,4,17400.966666666667,45150.78,0.3374439955413613
2025-05-04,West,P008,Electronics,56861.06,3,3,19470.399999999998,36808.97,0.3526506540680036
2025-05-04,West,P009,Electronics,19936.77,1,1,20055.1,13585.05,0.31859323250456323
2025-05-04,West,P011,Home,8171.47,2,2,4214.74,5349.52,0.34534178060985354
2025-05-04,West,P012,Home,8486.09,1,2,4360.34,5701.6,0.32812402413832514
2025-05-04,West,P014,Home,9691.54,1,2,4845.77,6487.23,0.3306296006620208
2025-05-04,West,P015,Home,10074.96,1,2,5115.75,6608.89,0.3440281648760887
2025-05-04,West,P022,Beauty,3481.52,2,2,1765.31,2251.39,0.3533313035685563
2025-05-04,West,P023,Beauty,1835.98,1,1,1880.16,1161.94,0.36712818222420723
2025-05-04,West,P024,Beauty,7430.139999999999,2,4,1896.055,4902.32,0.3402116245454325
2025-05-04,West,P028,Beauty,2197.57,1,1,2252.99,1451.93,0.33930204726129315
2025-05-04,West,P029,Beauty,2316.07,1,1,2343.01,1591.15,0.31299572120013647
2025-05-04,West,P030,Beauty,2393.25,1,1,2463.46,1657.35,0.3074898151049828
2025-05-04,West,P032,Grocery,1511.18,1,2,772.27,1032.72,0.31661350732540133
2025-05-04,West,P033,Grocery,2429.96,1,3,840.76,1614.4,0.3356269238999819
2025-05-04,West,P034,Grocery,2431.86,1,3,843.43,1591.04,0.3457518113707204
2025-05-04,West,P035,Grocery,2592.67,2,3,898.1600000000001,1674.2,0.35425642291537296
2025-05-04,West,P036,Grocery,3669.88,2,4,940.225,2411.09,0.34300576585610426
2025-05-04,West,P038,Grocery,2040.97,2,2,1026.31,1336.18,0.3453210973213717
2025-05-04,West,P039,Grocery,3104.1000000000004,2,3,1061.705,1978.71,0.36254953126510103
2025-05-04,West,P040,Grocery,1072.09,1,1,1086.65,735.8,0.3136770233842308
2025-05-04,West,P042,Fashion,8309.84,2,3,2850.2200000000003,5944.33,0.284663723970618
2025-05-04,West,P043,Fashion,2888.15,1,1,2964.03,1893.56,0.3443692328999533
2025-05-04,West,P044,Fashion,12175.31,2,4,3161.8050000000003,8186.02,0.327654080265718
2025-05-04,West,P045,Fashion,6474.31,1,2,3359.44,4264.96,0.34124871994081224
2025-05-04,West,P046,Fashion,6620.17,1,2,3399.84,4455.42,0.3269931134698958
2025-05-04,West,P047,Fashion,0.0,1,1,3562.44,2299.73,
2025-05-04,West,P051,Sports,14292.63,3,4,3667.873333333333,9524.07,0.33363768599620924
2025-05-04,West,P052,Sports,11222.32,1,3,3770.94,7225.68,0.3561331346815988
2025-05-04,West,P053,Sports,11402.19,1,3,3825.98,7893.25,0.3077426354060054
2025-05-04,West,P054,Sports,7746.19,1,2,4002.37,5022.2,0.3516554590062986
2025-05-04,West,P055,Sports,4078.64,1,1,4214.34,2650.44,0.35016574152168367
2025-05-04,West,P057,Sports,4410.62,1,1,4538.61,2918.84,0.33822455799864865
2025-05-04,West,P058,Sports,4834.28,1,1,4931.93,3201.98,0.3376511083346434
2025-05-04,West,P059,Sports,4750.21,1,1,5080.98,3006.85,0.36700693232509723
2025-05-04,West,P060,Sports,10292.92,1,2,5345.86,6583.01,0.3604331909701037
2025-05-05,East,P003,Electronics,60915.45,2,4,16266.93,39393.61,0.35330675551112234
2025-05-05,East,P004,Electronics,30305.65,1,2,16225.32,19944.21,0.3418979629211055
2025-05-05,East,P005,Electronics,32715.62,1,2,17728.2,21600.44,0.3397514703985436
2025-05-05,East,P009,Electronics,132259.48,4,7,20090.725,86767.26999999999,0.3439618090136149
2025-05-05,East,P010,Electronics,19159.7,1,1,20830.29,12918.18,0.32576292948219443
2025-05-05,East,P012,Home,12116.79,1,3,4374.45,7767.38,0.3589572815902562
2025-05-05,East,P013,Home,8595.94,1,2,4668.66,5535.08,0.3560820573433505
2025-05-05,East,P014,Home,13068.34,1,3,4678.46,8949.38,0.3151861674856945
2025-05-05,East,P015,Home,13738.42,2,3,4977.12,9051.76,0.3411352979454697
2025-05-05,East,P016,Home,4792.61,1,1,5243.56,3324.51,0.30632578073325384
2025-05-05,East,P018,Home,15558.72,2,3,5666.29,9958.83,0.35991971061886835
2025-05-05,East,P021,Beauty,1576.41,1,1,1682.58,1033.35,0.34449159799798285
2025-05-05,East,P026,Beauty,3885.67,1,2,2082.35,2658.16,0.31590690923315673
2025-05-05,East,P027,Beauty,8101.46,2,4,2158.1099999999997,5099.51,0.37054432164079065
2025-05-05,East,P030,Beauty,2316.37,1,1,2495.55,1573.88,0.3205403281859115
2025-05-05,East,P031,Grocery,734.05,1,1,779.41,464.88,0.3666916422587017
2025-05-05,East,P032,Grocery,730.9,2,2,782.89,973.95,-0.33253523053769335
2025-05-05,East,P033,Grocery,773.49,1,1,824.62,489.95,0.3665722892345086
2025-05-05,East,P035,Grocery,1616.2,1,2,875.99,1031.06,0.3620467763890608
2025-05-05,East,P041,Fashion,2562.14,1,1,2727.13,1684.96,0.3423622440616047
2025-05-05,East,P044,Fashion,5756.24,1,2,3149.27,3885.56,0.32498297499756784
2025-05-05,East,P045,Fashion,9136.77,1,3,3287.2,5733.13,0.37252114259196634
2025-05-05,East,P046,Fashion,3046.43,1,1,3279.96,2032.24,0.3329109810499502
2025-05-05,East,P048,Fashion,3340.7,1,1,3618.22,2182.03,0.34683449576436065
2025-05-05,East,P051,Sports,6583.75,1,2,3579.68,4596.72,0.30180823998481104
2025-05-05,East,P052,Sports,3429.28,1,1,3802.28,2232.91,0.34886915037558913
2025-05-05,East,P055,Sports,3960.07,1,1,4248.09,2747.32,0.3062445865855907
2025-05-05,East,P056,Sports,20368.36,3,5,4389.276666666667,13183.2,0.3527608506526789
2025-05-05,East,P057,Sports,4364.98,1,1,4720.94,2875.14,0.3413165696062754
2025-05-05,East,P059,Sports,14006.54,1,3,4979.04,9057.35,0.3533485071973521
2025-05-05,North,P001,Electronics,26584.22,1,2,14255.8,16625.85,0.374597035384149
2025-05-05,North,P002,Electronics,27730.510000000002,2,2,14908.28,18648.02,0.32752697299833294
2025-05-05,North,P003,Electronics,44327.72,3,3,15759.080000000002,30573.23,0.31029094210124053
2025-05-05,North,P005,Electronics,16052.98,1,1,17139.63,11190.56,0.3028982780767185
2025-05-05,North,P006,Electronics,81901.54000000001,3,5,17757.476666666666,52320.44,0.36117880078933806
2025-05-05,North,P008,Electronics,18000.62,1,1,19534.04,12283.6,0.3176012826224874
2025-05-05,North,P010,Electronics,38973.369999999995,2,2,20598.375,26388.23,0.322916391371852
2025-05-05,North,P011,Home,3818.36,1,1,4173.53,2342.3,0.3865691029656711
2025-05-05,North,P014,Home,13334.58,2,3,4742.78,8505.72,0.36213064078508667
2025-05-05,North,P015,Home,18355.9,3,4,4910.55,12094.92,0.3410881514935253
2025-05-05,North,P016,Home,9804.07,2,3,5172.12,9751.67,0.005344719080953077
2025-05-05,North,P018,Home,10108.26,1,2,5428.71,6833.85,0.3239340895465688
2025-05-05,North,P021,Beauty,1529.17,1,1,1656.38,1038.74,0.320716467103069
