request_id,created_at,insight_id,role,kpi,region,total_latency_ms,sql_latency_ms,analytics_latency_ms,retrieval_latency_ms,llm_latency_ms,model,model_calls,input_tokens,output_tokens,estimated_cost_usd,cache_hit,fallback_used,errors,ecs_band
req_c68a6d2204c9,2026-08-30T13:33:26.023888+00:00,ins_cf8c6a7f91fc,regional_manager,revenue,North,2926.25,0.0,2924.69,1.48,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_d03e9a25e26f,2026-08-30T13:33:30.751189+00:00,ins_293723d741ee,regional_manager,revenue,North,2662.25,0.0,2660.73,1.43,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_f3e505eaa64c,2026-08-30T13:33:34.462700+00:00,ins_506f3886c4fb,regional_manager,orders,North,1656.72,0.0,1655.65,1.03,0.02,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_db5eac37fe47,2026-08-30T13:33:38.876562+00:00,ins_8a87c3796f95,regional_manager,conversion_rate,North,2366.34,0.0,2364.98,1.31,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_7575941d8d8b,2026-08-30T13:33:43.019766+00:00,ins_86b749cce75c,regional_manager,aov,North,2083.71,0.0,2082.46,1.18,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_4625c82fd65f,2026-08-30T13:33:47.114655+00:00,ins_d3ee82e98c0b,regional_manager,gross_margin,North,2052.11,0.0,2051.23,0.84,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_34079fe6fc6b,2026-08-30T13:33:53.702793+00:00,ins_a106b106df68,regional_manager,revenue,North,2389.6,0.0,2387.83,1.68,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_2f051f674144,2026-08-30T13:33:57.717876+00:00,ins_db0c47ac23ce,regional_manager,revenue,North,1961.95,0.0,1961.01,0.89,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_42dccf258e43,2026-08-30T13:34:01.836673+00:00,ins_ba51a64fa66f,regional_manager,orders,North,2072.68,0.0,2071.54,1.1,0.02,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_4f7e02c48f81,2026-08-30T13:34:05.602240+00:00,ins_37ba865d3298,regional_manager,conversion_rate,North,1691.78,0.0,1690.84,0.9,0.02,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_bcad27f98bf0,2026-08-30T13:34:09.347986+00:00,ins_4d5d43efe1bc,regional_manager,aov,North,1698.62,0.0,1697.79,0.79,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_c011a687969a,2026-08-30T13:34:13.236466+00:00,ins_13fbe8242f58,regional_manager,gross_margin,North,1818.43,0.0,1816.62,1.71,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_0a53348ff131,2026-08-30T13:34:19.267388+00:00,ins_c8d9177e4ac5,regional_manager,revenue,North,1931.77,0.0,1930.16,1.52,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_0f38d1cbd087,2026-08-30T13:34:23.246761+00:00,ins_2be2e84f3b0a,regional_manager,revenue,North,1936.47,0.0,1935.14,1.27,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_e3aea428a0d0,2026-08-30T13:34:27.500303+00:00,ins_04536339a661,regional_manager,orders,North,2202.14,0.0,2200.41,1.64,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_f1f13d4aea76,2026-08-30T13:34:31.433839+00:00,ins_411e0918b20e,regional_manager,conversion_rate,North,1884.55,0.0,1883.79,0.71,0.02,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_185e2a6943a0,2026-08-30T13:34:35.416662+00:00,ins_9274612db343,regional_manager,aov,North,1926.17,0.0,1925.26,0.87,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_4cb6c9681eaf,2026-08-30T13:34:39.709569+00:00,ins_b04061434884,regional_manager,gross_margin,North,2253.41,0.0,2251.69,1.66,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_aa87aaf6c18c,2026-08-30T13:39:54.921185+00:00,ins_2552cbb4bc3d,ceo,revenue,North,3212.78,0.0,3198.59,1.64,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_e96b087792ac,2026-08-30T13:39:58.750416+00:00,ins_f13b787df20e,ceo,revenue,North,1778.02,0.0,1777.15,0.8,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_1eeb4da32073,2026-08-30T13:40:02.997314+00:00,ins_d5ffd3db0dff,ceo,orders,North,2200.34,0.0,2199.11,1.15,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_ede0ec977fee,2026-08-30T13:40:07.665892+00:00,ins_888a1532b084,ceo,conversion_rate,North,2625.51,0.0,2623.58,1.8,0.07,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_fe5c4eaec0c1,2026-08-30T13:40:12.929068+00:00,ins_155062c3f5a1,ceo,aov,North,3232.69,0.0,3231.11,1.46,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_9d44427dd020,2026-08-30T13:40:17.529048+00:00,ins_ba2cf7d60140,ceo,gross_margin,North,2537.37,0.0,2536.25,1.04,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_3efda05fc9ca,2026-08-30T13:40:28.298039+00:00,ins_640c75a4166e,ceo,revenue,North,3154.99,0.0,3154.03,0.85,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_b6d671ccc9b0,2026-08-30T13:40:33.157700+00:00,ins_7930aa39761d,ceo,revenue,North,2827.24,0.0,2825.56,1.58,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_0cd75348aa22,2026-08-30T13:40:37.287344+00:00,ins_e8241eebea37,ceo,orders,North,2089.41,0.0,2087.66,1.68,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_4e874556ad98,2026-08-30T13:40:41.275933+00:00,ins_2c9e510f8dd7,ceo,conversion_rate,North,1954.67,0.0,1953.1,1.47,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_c7867b74dc10,2026-08-30T13:40:45.659653+00:00,ins_3856adb5bcd9,ceo,aov,North,2348.08,0.0,2346.7,1.29,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_1cacc4e1bd7c,2026-08-30T13:40:50.873206+00:00,ins_c28a0527e552,ceo,gross_margin,North,3179.17,0.0,3177.45,1.66,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_e7e4ca22e2e5,2026-08-30T13:41:06.832912+00:00,ins_d2b6aca34641,ceo,revenue,North,2255.73,0.0,2253.91,1.71,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_b2bd139f288e,2026-08-30T13:41:10.942955+00:00,ins_9c1c3bf457d9,ceo,revenue,North,2093.91,0.0,2091.91,1.94,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_5d4bc7880e34,2026-08-30T13:41:15.166132+00:00,ins_be8eaeb2ffc8,ceo,orders,North,2167.83,0.0,2166.99,0.79,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_c6284303c7cc,2026-08-30T13:41:19.318595+00:00,ins_e27295aeecc5,ceo,conversion_rate,North,2106.5,0.0,2105.37,1.07,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_669f6bd49a98,2026-08-30T13:41:23.572836+00:00,ins_fd2fb987a404,ceo,aov,North,2227.09,0.0,2225.54,1.45,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_01b33f3cfff6,2026-08-30T13:41:27.755994+00:00,ins_2023f35e7c7a,ceo,gross_margin,North,2115.05,0.0,2113.52,1.44,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_d074e14a94d6,2026-08-30T13:42:08.958918+00:00,ins_bb5119824bbb,ceo,revenue,North,2133.73,0.0,2132.9,0.77,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_3d0d9d086735,2026-08-30T13:42:13.434723+00:00,ins_95e1adfd2783,ceo,revenue,North,2437.71,0.0,2436.91,0.75,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_2cf42ee434c4,2026-08-30T13:42:17.525859+00:00,ins_730ef923b373,ceo,orders,North,2061.28,0.0,2059.79,1.41,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_7633aec4ad99,2026-08-30T13:42:21.738763+00:00,ins_3a42ce9747e0,ceo,conversion_rate,North,2175.08,0.0,2173.62,1.37,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_fd223ba48239,2026-08-30T13:42:26.021003+00:00,ins_cd0a2727a473,ceo,aov,North,2240.75,0.0,2238.99,1.67,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_6f1229ebcd8b,2026-08-30T13:42:30.260139+00:00,ins_a0daab0d6500,ceo,gross_margin,North,2168.27,0.0,2166.87,1.29,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_d33eb88485b2,2026-08-30T13:44:31.376281+00:00,ins_b0fc132cf02e,ceo,revenue,North,4277.61,0.0,4136.02,141.44,0.1,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_8f6b6204322b,2026-08-30T13:44:32.212355+00:00,ins_db5c8cf6780f,ceo,revenue,North,3251.85,0.0,3250.29,1.47,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_6f9b647f91c3,2026-08-30T13:44:36.734464+00:00,ins_9f17452529e6,ceo,revenue,North,2460.21,0.0,2458.11,1.94,0.11,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_148a467d0c7f,2026-08-30T13:44:41.152207+00:00,ins_bbcd0bc26166,ceo,orders,North,2355.06,0.0,2353.3,1.63,0.09,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_eac1dcaca538,2026-08-30T13:44:45.362937+00:00,ins_c8ec179fdb23,ceo,conversion_rate,North,2155.62,0.0,2154.8,0.77,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_c1a92125ad45,2026-08-30T13:44:49.644724+00:00,ins_d9d7a2da6f01,ceo,aov,North,2240.81,0.0,2238.73,1.97,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_4e9bad3202d3,2026-08-30T13:44:53.931010+00:00,ins_dde3c821784f,ceo,gross_margin,North,2253.44,0.0,2252.71,0.68,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_5344df49bdd9,2026-08-30T13:44:58.547029+00:00,ins_61eb5d9a1082,ceo,revenue,North,2522.3,0.0,2520.25,1.93,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_94f13cf6f6be,2026-08-30T13:45:02.770595+00:00,ins_adbae55b18d4,ceo,revenue,North,2174.47,0.0,2173.67,0.73,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_43b71c478395,2026-08-30T13:45:06.813843+00:00,ins_5329177ebe19,ceo,orders,North,2005.05,0.0,2002.97,1.97,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_d0aa2bba40de,2026-08-30T13:45:11.186920+00:00,ins_24120dd4b1e7,ceo,conversion_rate,North,2325.03,0.0,2324.07,0.92,0.02,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_883fbc6f34f2,2026-08-30T13:45:15.082277+00:00,ins_a26e90237031,ceo,aov,North,1836.69,0.0,1834.95,1.64,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_f7982530d490,2026-08-30T13:45:19.466773+00:00,ins_bf86f2d0e334,ceo,gross_margin,North,2338.02,0.0,2336.84,1.12,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_cc889f2f6919,2026-08-30T13:46:13.772985+00:00,ins_6ebac9dc90ce,ceo,revenue,North,1965.52,0.0,1964.0,1.44,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_c9e642bd8d9b,2026-08-30T13:46:21.142973+00:00,ins_d8c4cde855ca,ceo,orders,North,2299.09,0.0,2286.9,1.42,0.08,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_3357b04308d1,2026-08-30T13:46:25.383146+00:00,ins_ab09c8794ca3,ceo,conversion_rate,North,2172.66,0.0,2163.93,1.21,0.08,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_f0b294b4e587,2026-08-30T13:46:30.399289+00:00,ins_a9bdde6584ed,ceo,aov,North,2843.05,0.0,2834.6,0.92,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_d7b1076fa0e7,2026-08-30T13:46:34.723315+00:00,ins_83168275810a,ceo,gross_margin,North,2257.83,0.0,2256.8,0.95,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_642f9dc09f37,2026-08-30T13:46:50.250093+00:00,ins_a449c89ba4fb,ceo,revenue,North,2039.83,0.0,2038.03,1.68,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_666c8e2844ed,2026-08-30T13:46:54.442013+00:00,ins_b6dee6fd745d,ceo,revenue,North,2159.63,0.0,2158.0,1.5,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_5f0003c03e2f,2026-08-30T13:46:58.667159+00:00,ins_deae75a4e369,ceo,orders,North,2169.61,0.0,2168.3,1.23,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_ffdbcca15fc1,2026-08-30T13:47:03.096679+00:00,ins_073065262df6,ceo,conversion_rate,North,2383.72,0.0,2382.42,1.2,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_5280def2662e,2026-08-30T13:47:07.196879+00:00,ins_c9fcef035c02,ceo,aov,North,2064.38,0.0,2063.28,1.02,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_c36f56deff20,2026-08-30T13:47:11.492758+00:00,ins_3f8edf170042,ceo,gross_margin,North,2259.76,0.0,2258.48,1.19,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_c541c43a65d3,2026-08-30T13:50:17.307618+00:00,ins_5629f9278a90,ceo,revenue,North,3894.6,0.0,3867.61,26.84,0.1,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_f2a9d395760f,2026-08-30T13:50:17.550002+00:00,ins_01d25bb3c111,ceo,revenue,North,3222.09,0.0,3220.42,1.55,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_e83d6c33df8a,2026-08-30T13:50:21.511310+00:00,ins_daa12fe84ec5,ceo,revenue,North,1931.86,0.0,1929.81,1.95,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_9e9ba28ea81a,2026-08-30T13:50:25.819202+00:00,ins_7defef1bf2bf,ceo,orders,North,2254.09,0.0,2252.93,1.1,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_5c4b7bc91f51,2026-08-30T13:50:30.310387+00:00,ins_e771c31cd2f8,ceo,conversion_rate,North,2440.1,0.0,2438.39,1.6,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_69e335b0e7bc,2026-08-30T13:50:34.801312+00:00,ins_5f00246e58ac,ceo,aov,North,2470.73,0.0,2469.88,0.8,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_4c9a50ab8363,2026-08-30T13:50:38.940657+00:00,ins_952a76a45045,ceo,gross_margin,North,2091.92,0.0,2091.06,0.81,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_a92adc3864b3,2026-08-30T13:50:43.448625+00:00,ins_262d24c3a8e5,ceo,revenue,North,2388.43,0.0,2386.75,1.55,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_00ff39b4dcab,2026-08-30T13:50:48.470717+00:00,ins_4ab05d8dd5bd,ceo,revenue,North,2945.96,0.0,2944.16,1.68,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_8f9c331c1a08,2026-08-30T13:50:53.161501+00:00,ins_2cd8505be028,ceo,orders,North,2619.54,0.0,2617.7,1.72,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_8a2dae882c1b,2026-08-30T13:50:58.050535+00:00,ins_47882eeac1b3,ceo,conversion_rate,North,2835.8,0.0,2834.99,0.75,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_5f6a74dde3d3,2026-08-30T13:51:02.050319+00:00,ins_d500ba2e5a4e,ceo,aov,North,1963.72,0.0,1962.15,1.48,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_d7e852267ed3,2026-08-30T13:51:06.522584+00:00,ins_89a1d58d7f69,ceo,gross_margin,North,2411.82,0.0,2410.05,1.68,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_db61d93b7ca6,2026-08-30T13:55:00.368725+00:00,ins_16d16a445899,ceo,revenue,North,2270.02,0.0,2268.99,0.96,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_502bb2c6269e,2026-08-30T13:55:07.429823+00:00,ins_ce7bfd3310d0,ceo,orders,North,2077.48,0.0,2068.08,1.86,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_48d20e9f6cc6,2026-08-30T13:55:11.390111+00:00,ins_7249bc366857,ceo,conversion_rate,North,1894.88,0.0,1894.02,0.79,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_f0ee4b5ed5f0,2026-08-30T13:55:16.325714+00:00,ins_ac5d4dc316ad,ceo,aov,North,1712.06,0.0,1708.28,0.41,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_da0097757823,2026-08-30T13:55:20.428764+00:00,ins_0dda333be194,ceo,gross_margin,North,2060.94,0.0,2059.35,1.53,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_2e68edd7ca3f,2026-08-30T13:55:33.963402+00:00,ins_ba2f5a69f801,ceo,revenue,North,1700.59,0.0,1696.53,0.52,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_20cb85ec7cfc,2026-08-30T13:55:38.194988+00:00,ins_ac694fd6e0f1,ceo,revenue,North,2193.91,0.0,2192.83,0.98,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_65754445bf3e,2026-08-30T13:55:42.312097+00:00,ins_320165b3e23b,ceo,orders,North,2080.14,0.0,2078.79,1.27,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_7c2c4396b1fa,2026-08-30T13:55:46.533024+00:00,ins_33cb229bb9c5,ceo,conversion_rate,North,2184.81,0.0,2183.31,1.39,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_2812ff6b1be1,2026-08-30T13:55:50.912251+00:00,ins_1050b12bfae9,ceo,aov,North,2333.0,0.0,2332.02,0.92,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_131d341363ef,2026-08-30T13:55:54.937412+00:00,ins_5efd6454f855,ceo,gross_margin,North,2004.68,0.0,2003.86,0.76,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_040263b67e68,2026-08-30T13:57:08.371397+00:00,ins_d5d8bb84237a,ceo,revenue,North,2193.52,0.0,2192.67,0.78,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_7c360ff394b4,2026-08-30T13:57:13.082778+00:00,ins_8c52046d591c,ceo,revenue,North,1681.11,0.0,1674.25,1.13,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_683c7e612e16,2026-08-30T13:57:17.260552+00:00,ins_4712eeafac69,ceo,orders,North,2133.85,0.0,2132.25,1.49,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_c7e2381de15c,2026-08-30T13:57:21.153759+00:00,ins_2e3ad5ff63b0,ceo,conversion_rate,North,1856.29,0.0,1855.5,0.74,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_ad33e2d791f9,2026-08-30T13:57:25.234783+00:00,ins_3c443cbc5fc1,ceo,aov,North,2023.16,0.0,2021.64,1.43,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_1d13f3659938,2026-08-30T13:57:29.368075+00:00,ins_9954810d00a2,ceo,gross_margin,North,2067.96,0.0,2066.8,1.06,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_a4a1f02f51df,2026-08-30T15:32:20.443844+00:00,ins_1676cb691ec9,ceo,revenue,North,3527.14,0.0,3518.16,1.22,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_71a7583ea308,2026-08-30T15:32:25.056157+00:00,ins_09813a4c29d6,ceo,revenue,North,2567.25,0.0,2565.46,1.67,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_54a051eecea3,2026-08-30T15:32:29.497226+00:00,ins_3d81bc43dddd,ceo,orders,North,2394.39,0.0,2393.2,1.11,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_c7b9c3e8795e,2026-08-30T15:32:34.145952+00:00,ins_c1809f2465be,ceo,conversion_rate,North,2596.8,0.0,2594.95,1.73,0.07,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_6bb42dd49311,2026-08-30T15:32:38.906268+00:00,ins_af51830edfb4,ceo,aov,North,2719.74,0.0,2718.03,1.6,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_474f7644c6dd,2026-08-30T15:32:43.397928+00:00,ins_8b8da8cc78c0,ceo,gross_margin,North,2429.73,0.0,2427.65,1.99,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_781e2ac7c19a,2026-08-30T15:32:53.438963+00:00,ins_614a46c1ad75,ceo,revenue,North,2068.78,0.0,2066.93,1.72,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_081d8fbc24e5,2026-08-30T15:32:57.499002+00:00,ins_51124e63ff6b,ceo,revenue,North,2011.36,0.0,2009.48,1.74,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_fc90bb5f0349,2026-08-30T15:33:01.641025+00:00,ins_77499b7a4c0d,ceo,orders,North,2104.44,0.0,2101.86,2.45,0.08,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_c86fc81e429d,2026-08-30T15:33:06.326584+00:00,ins_77453fc38df5,ceo,conversion_rate,North,2621.98,0.0,2620.77,1.15,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_1774b61119b8,2026-08-30T15:33:10.519457+00:00,ins_50f8109eb08a,ceo,aov,North,2148.37,0.0,2147.34,0.97,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_09912f0da5b1,2026-08-30T15:33:14.941512+00:00,ins_3e5a3381748a,ceo,gross_margin,North,2388.54,0.0,2386.68,1.75,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_e4763a93bd04,2026-08-30T15:33:19.487480+00:00,ins_2762513ec75e,ceo,revenue,North,2433.8,0.0,2432.98,0.77,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_08839b8239cd,2026-08-30T15:33:24.159505+00:00,ins_9d34f8080f31,ceo,revenue,North,2622.06,0.0,2620.2,1.74,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_82e8747538a2,2026-08-30T15:33:28.510855+00:00,ins_1da2b88b805c,ceo,orders,North,2293.76,0.0,2291.84,1.82,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_0b8bfd387a96,2026-08-30T15:33:32.526653+00:00,ins_e1024bcf1f18,ceo,conversion_rate,North,1957.69,0.0,1956.56,1.07,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_a6ae96594202,2026-08-30T15:33:36.739276+00:00,ins_48cc4e8ccfee,ceo,aov,North,2153.55,0.0,2152.73,0.77,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_90a5b322ffbb,2026-08-30T15:33:41.297789+00:00,ins_93bbdc5e9351,ceo,gross_margin,North,2499.09,0.0,2497.35,1.63,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_ec63d4ccf9b0,2026-08-30T15:37:34.669691+00:00,ins_489dd0b0d516,ceo,revenue,North,2181.85,0.0,2180.94,0.83,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_25042e143e58,2026-08-30T15:37:39.042522+00:00,ins_5902738bb78c,ceo,revenue,North,1513.2,0.0,1509.29,0.44,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_37effc66da2f,2026-08-30T15:37:43.156092+00:00,ins_82f7bae92c99,ceo,orders,North,2056.99,0.0,2055.42,1.48,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_f01979b4fca1,2026-08-30T15:37:47.209144+00:00,ins_1ddccf243b44,ceo,conversion_rate,North,2018.82,0.0,2018.01,0.75,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_a896bff5a398,2026-08-30T15:37:51.543915+00:00,ins_55d112d08f6d,ceo,aov,North,2274.55,0.0,2272.75,1.69,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_8f1c2e1de51c,2026-08-30T15:37:55.760722+00:00,ins_6355a89b5609,ceo,gross_margin,North,2187.18,0.0,2185.15,1.87,0.12,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_95f8b605c039,2026-08-30T15:38:02.338867+00:00,ins_b67feb48eba8,ceo,revenue,North,2267.55,0.0,2265.73,1.71,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_78867cbd699b,2026-08-30T15:38:06.676317+00:00,ins_97c146d7bcc9,ceo,revenue,North,2288.24,0.0,2286.49,1.65,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_da9c900d0f52,2026-08-30T15:38:10.972291+00:00,ins_40d8d51568b8,ceo,orders,North,2267.87,0.0,2266.49,1.32,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_e31136372896,2026-08-30T15:38:15.082631+00:00,ins_b1b88f10d51c,ceo,conversion_rate,North,2050.15,0.0,2048.34,1.69,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_f8c742b48e1a,2026-08-30T15:38:19.208579+00:00,ins_ae3d18c9dd80,ceo,aov,North,2070.84,0.0,2069.11,1.64,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_12f1770a13e3,2026-08-30T15:38:23.536831+00:00,ins_69fb70d844a3,ceo,gross_margin,North,2299.58,0.0,2298.69,0.81,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_f86441b217b3,2026-08-30T15:38:27.857177+00:00,ins_ec8113eba257,ceo,revenue,North,2251.42,0.0,2250.57,0.78,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_c2ff3b0dcc4f,2026-08-30T15:38:31.982325+00:00,ins_7136e3b16d87,ceo,revenue,North,2078.91,0.0,2077.82,1.03,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_07c46b4a4c84,2026-08-30T15:38:36.098520+00:00,ins_88d605ff2391,ceo,orders,North,2049.47,0.0,2047.71,1.66,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_1bd3d7c0f118,2026-08-30T15:38:40.291484+00:00,ins_8d156a32a2ee,ceo,conversion_rate,North,2151.54,0.0,2150.37,1.12,0.02,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_3ededcd1946d,2026-08-30T15:38:44.665546+00:00,ins_81c1d6d1db8f,ceo,aov,North,2326.65,0.0,2325.58,1.02,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
