date,campaign_id,region,channel,impressions,clicks,sessions,checkout_starts,checkout_completes,conversions,spend,updated_at
2025-05-10,AlwaysOn_South_Marketplace,South,Marketplace,4755,325,202,20.94,8.17,8.17,3706.21,2025-05-10 23:59:59
2025-05-10,Performance_South_Marketplace,South,Marketplace,3443,235,146,15.16,5.91,5.91,2683.81,2025-05-10 23:59:59
2025-05-10,AlwaysOn_East_Web,East,Web,4703,342,213,22.45,8.76,8.76,3923.5,2025-05-10 23:59:59
2025-05-10,Performance_East_Web,East,Web,3405,248,154,16.26,6.34,6.34,2841.15,2025-05-10 23:59:59
2025-05-10,AlwaysOn_East_App,East,App,4162,296,183,19.67,7.67,7.67,3604.58,2025-05-10 23:59:59
2025-05-10,Performance_East_App,East,App,3014,214,132,14.24,5.55,5.55,2610.21,2025-05-10 23:59:59
2025-05-10,AlwaysOn_East_Marketplace,East,Marketplace,3240,242,148,15.43,6.02,6.02,2580.0,2025-05-10 23:59:59
2025-05-10,Performance_East_Marketplace,East,Marketplace,2346,175,107,11.17,4.36,4.36,1868.27,2025-05-10 23:59:59
2025-05-10,AlwaysOn_West_Web,West,Web,7339,531,316,32.64,12.73,12.73,5508.8,2025-05-10 23:59:59
2025-05-10,Performance_West_Web,West,Web,5314,384,229,23.63,9.22,9.22,3989.13,2025-05-10 23:59:59
2025-05-10,AlwaysOn_West_App,West,App,5188,373,243,26.4,10.3,10.3,4550.4,2025-05-10 23:59:59
2025-05-10,Performance_West_App,West,App,3757,270,176,19.12,7.46,7.46,3295.12,2025-05-10 23:59:59
2025-05-10,AlwaysOn_West_Marketplace,West,Marketplace,4867,316,209,22.33,8.71,8.71,3775.86,2025-05-10 23:59:59
2025-05-10,Performance_West_Marketplace,West,Marketplace,3524,229,152,16.17,6.31,6.31,2734.24,2025-05-10 23:59:59
2025-05-11,AlwaysOn_North_Web,North,Web,7161,502,320,34.43,13.43,13.43,5755.25,2025-05-11 23:59:59
2025-05-11,Performance_North_Web,North,Web,5186,363,232,24.93,9.72,9.72,4167.59,2025-05-11 23:59:59
2025-05-11,AlwaysOn_North_App,North,App,5873,448,276,29.18,11.38,11.38,5286.28,2025-05-11 23:59:59
2025-05-11,Performance_North_App,North,App,4253,325,200,21.13,8.24,8.24,3828.0,2025-05-11 23:59:59
2025-05-11,AlwaysOn_North_Marketplace,North,Marketplace,5116,340,218,22.29,8.69,8.69,4082.61,2025-05-11 23:59:59
2025-05-11,Performance_North_Marketplace,North,Marketplace,3704,246,158,16.14,6.29,6.29,2956.37,2025-05-11 23:59:59
2025-05-11,AlwaysOn_South_Web,South,Web,5846,437,261,27.55,10.74,10.74,4998.69,2025-05-11 23:59:59
2025-05-11,Performance_South_Web,South,Web,4233,316,189,19.95,7.78,7.78,3619.74,2025-05-11 23:59:59
2025-05-11,AlwaysOn_South_App,South,App,5181,376,232,24.43,9.53,9.53,4289.48,2025-05-11 23:59:59
2025-05-11,Performance_South_App,South,App,3752,272,168,17.69,6.9,6.9,3106.17,2025-05-11 23:59:59
2025-05-11,AlwaysOn_South_Marketplace,South,Marketplace,4242,286,193,20.81,8.12,8.12,3502.2,2025-05-11 23:59:59
2025-05-11,Performance_South_Marketplace,South,Marketplace,3072,207,140,15.07,5.88,5.88,2536.07,2025-05-11 23:59:59
2025-05-11,AlwaysOn_East_Web,East,Web,4988,375,237,24.68,9.62,9.62,4924.8,2025-05-11 23:59:59
2025-05-11,Performance_East_Web,East,Web,3612,272,171,17.87,6.97,6.97,3566.23,2025-05-11 23:59:59
2025-05-11,AlwaysOn_East_App,East,App,4501,310,191,19.62,7.65,7.65,3498.54,2025-05-11 23:59:59
2025-05-11,Performance_East_App,East,App,3259,225,138,14.21,5.54,5.54,2533.43,2025-05-11 23:59:59
2025-05-11,AlwaysOn_East_Marketplace,East,Marketplace,3545,242,153,16.69,6.51,6.51,2926.31,2025-05-11 23:59:59
2025-05-11,Performance_East_Marketplace,East,Marketplace,2567,175,111,12.09,4.71,4.71,2119.05,2025-05-11 23:59:59
2025-05-11,AlwaysOn_West_Web,West,Web,6806,464,294,29.83,11.63,11.63,5598.18,2025-05-11 23:59:59
2025-05-11,Performance_West_Web,West,Web,4928,336,213,21.6,8.43,8.43,4053.85,2025-05-11 23:59:59
2025-05-11,AlwaysOn_West_App,West,App,5920,441,270,29.29,11.42,11.42,4959.31,2025-05-11 23:59:59
2025-05-11,Performance_West_App,West,App,4287,319,196,21.21,8.27,8.27,3591.23,2025-05-11 23:59:59
2025-05-11,AlwaysOn_West_Marketplace,West,Marketplace,5205,340,215,22.65,8.83,8.83,3808.92,2025-05-11 23:59:59
2025-05-11,Performance_West_Marketplace,West,Marketplace,3769,247,156,16.4,6.4,6.4,2758.19,2025-05-11 23:59:59
2025-05-12,AlwaysOn_North_Web,North,Web,5985,422,264,27.26,10.63,10.63,4882.78,2025-05-12 23:59:59
2025-05-12,Performance_North_Web,North,Web,4334,305,191,19.74,7.7,7.7,3535.8,2025-05-12 23:59:59
2025-05-12,AlwaysOn_North_App,North,App,5104,334,227,24.06,9.38,9.38,3870.47,2025-05-12 23:59:59
2025-05-12,Performance_North_App,North,App,3696,242,164,17.42,6.79,6.79,2802.75,2025-05-12 23:59:59
2025-05-12,AlwaysOn_North_Marketplace,North,Marketplace,4504,341,208,21.51,8.39,8.39,3893.75,2025-05-12 23:59:59
2025-05-12,Performance_North_Marketplace,North,Marketplace,3262,247,150,15.58,6.08,6.08,2819.61,2025-05-12 23:59:59
2025-05-12,AlwaysOn_South_Web,South,Web,5780,393,247,26.16,10.2,10.2,5102.22,2025-05-12 23:59:59
2025-05-12,Performance_South_Web,South,Web,4186,285,179,18.94,7.39,7.39,3694.71,2025-05-12 23:59:59
2025-05-12,AlwaysOn_South_App,South,App,4855,341,216,23.22,9.06,9.06,4117.19,2025-05-12 23:59:59
2025-05-12,Performance_South_App,South,App,3516,247,156,16.81,6.56,6.56,2981.41,2025-05-12 23:59:59
2025-05-12,AlwaysOn_South_Marketplace,South,Marketplace,3896,273,173,18.67,7.28,7.28,3320.74,2025-05-12 23:59:59
2025-05-12,Performance_South_Marketplace,South,Marketplace,2821,198,125,13.52,5.27,5.27,2404.67,2025-05-12 23:59:59
2025-05-12,AlwaysOn_East_Web,East,Web,4200,315,202,21.64,8.44,8.44,3699.9,2025-05-12 23:59:59
2025-05-12,Performance_East_Web,East,Web,3041,228,147,15.67,6.11,6.11,2679.24,2025-05-12 23:59:59
2025-05-12,AlwaysOn_East_App,East,App,3699,266,167,17.26,6.73,6.73,2748.44,2025-05-12 23:59:59
2025-05-12,Performance_East_App,East,App,2678,193,121,12.5,4.87,4.87,1990.25,2025-05-12 23:59:59
2025-05-12,AlwaysOn_East_Marketplace,East,Marketplace,3436,247,150,15.42,6.01,6.01,2737.7,2025-05-12 23:59:59
2025-05-12,Performance_East_Marketplace,East,Marketplace,2488,179,108,11.16,4.35,4.35,1982.47,2025-05-12 23:59:59
2025-05-12,AlwaysOn_West_Web,West,Web,5801,416,255,27.03,10.54,10.54,4503.02,2025-05-12 23:59:59
2025-05-12,Performance_West_Web,West,Web,4201,301,184,19.57,7.63,7.63,3260.8,2025-05-12 23:59:59
2025-05-12,AlwaysOn_West_App,West,App,5211,360,227,23.33,9.1,9.1,4336.54,2025-05-12 23:59:59
2025-05-12,Performance_West_App,West,App,3773,261,164,16.89,6.59,6.59,3140.25,2025-05-12 23:59:59
2025-05-12,AlwaysOn_West_Marketplace,West,Marketplace,4117,282,182,19.34,7.54,7.54,3107.16,2025-05-12 23:59:59
2025-05-12,Performance_West_Marketplace,West,Marketplace,2981,204,132,14.0,5.46,5.46,2250.02,2025-05-12 23:59:59
2025-05-13,AlwaysOn_North_Web,North,Web,6019,435,280,28.11,10.96,10.96,5462.33,2025-05-13 23:59:59
2025-05-13,Performance_North_Web,North,Web,4358,315,203,20.36,7.94,7.94,3955.48,2025-05-13 23:59:59
2025-05-13,AlwaysOn_North_App,North,App,5550,392,254,27.05,10.55,10.55,4761.35,2025-05-13 23:59:59
2025-05-13,Performance_North_App,North,App,4019,284,184,19.59,7.64,7.64,3447.87,2025-05-13 23:59:59
2025-05-13,AlwaysOn_North_Marketplace,North,Marketplace,4685,331,205,21.79,8.5,8.5,3810.28,2025-05-13 23:59:59
2025-05-13,Performance_North_Marketplace,North,Marketplace,3393,240,149,15.78,6.15,6.15,2759.17,2025-05-13 23:59:59
2025-05-13,AlwaysOn_South_Web,South,Web,5250,365,246,26.18,10.21,10.21,4714.86,2025-05-13 23:59:59
2025-05-13,Performance_South_Web,South,Web,3802,265,178,18.96,7.39,7.39,3414.21,2025-05-13 23:59:59
2025-05-13,AlwaysOn_South_App,South,App,4596,349,217,22.38,8.73,8.73,4254.05,2025-05-13 23:59:59
2025-05-13,Performance_South_App,South,App,3328,253,157,16.21,6.32,6.32,3080.52,2025-05-13 23:59:59
2025-05-13,AlwaysOn_South_Marketplace,South,Marketplace,4108,282,182,19.25,7.51,7.51,3652.65,2025-05-13 23:59:59
2025-05-13,Performance_South_Marketplace,South,Marketplace,2975,204,131,13.94,5.44,5.44,2645.02,2025-05-13 23:59:59
2025-05-13,AlwaysOn_East_Web,East,Web,5018,338,200,20.63,8.05,8.05,3652.25,2025-05-13 23:59:59
2025-05-13,Performance_East_Web,East,Web,3634,245,145,14.94,5.83,5.83,2644.74,2025-05-13 23:59:59
2025-05-13,AlwaysOn_East_App,East,App,4233,290,179,19.11,7.45,7.45,3164.34,2025-05-13 23:59:59
2025-05-13,Performance_East_App,East,App,3065,210,130,13.84,5.4,5.4,2291.42,2025-05-13 23:59:59
2025-05-13,AlwaysOn_East_Marketplace,East,Marketplace,3557,243,150,16.02,6.25,6.25,2870.13,2025-05-13 23:59:59
2025-05-13,Performance_East_Marketplace,East,Marketplace,2576,176,109,11.6,4.53,4.53,2078.37,2025-05-13 23:59:59
2025-05-13,AlwaysOn_West_Web,West,Web,5371,416,247,25.69,10.02,10.02,4593.41,2025-05-13 23:59:59
2025-05-13,Performance_West_Web,West,Web,3889,302,179,18.6,7.26,7.26,3326.26,2025-05-13 23:59:59
2025-05-13,AlwaysOn_West_App,West,App,5858,385,241,25.38,9.9,9.9,4744.49,2025-05-13 23:59:59
2025-05-13,Performance_West_App,West,App,4242,279,174,18.38,7.17,7.17,3435.66,2025-05-13 23:59:59
2025-05-13,AlwaysOn_West_Marketplace,West,Marketplace,4410,294,191,20.23,7.89,7.89,3349.89,2025-05-13 23:59:59
2025-05-13,Performance_West_Marketplace,West,Marketplace,3194,213,138,14.65,5.71,5.71,2425.78,2025-05-13 23:59:59
2025-05-14,AlwaysOn_North_Web,North,Web,6700,449,280,30.45,11.88,11.88,5167.31,2025-05-14 23:59:59
2025-05-14,Performance_North_Web,North,Web,4852,325,203,22.05,8.6,8.6,3741.85,2025-05-14 23:59:59
2025-05-14,AlwaysOn_North_App,North,App,5341,388,244,25.49,9.94,9.94,4517.81,2025-05-14 23:59:59
2025-05-14,Performance_North_App,North,App,3868,281,176,18.46,7.2,7.2,3271.52,2025-05-14 23:59:59
2025-05-14,AlwaysOn_North_Marketplace,North,Marketplace,4607,298,197,20.88,8.14,8.14,3422.3,2025-05-14 23:59:59
2025-05-14,Performance_North_Marketplace,North,Marketplace,3336,215,143,15.12,5.9,5.9,2478.22,2025-05-14 23:59:59
2025-05-14,AlwaysOn_South_Web,South,Web,5843,390,243,26.05,10.16,10.16,4717.46,2025-05-14 23:59:59
2025-05-14,Performance_South_Web,South,Web,4231,282,176,18.87,7.36,7.36,3416.09,2025-05-14 23:59:59
2025-05-14,AlwaysOn_South_App,South,App,4766,339,204,21.55,8.4,8.4,3572.49,2025-05-14 23:59:59
2025-05-14,Performance_South_App,South,App,3451,246,148,15.6,6.08,6.08,2586.98,2025-05-14 23:59:59
2025-05-14,AlwaysOn_South_Marketplace,South,Marketplace,4142,294,183,18.72,7.3,7.3,3357.14,2025-05-14 23:59:59
2025-05-14,Performance_South_Marketplace,South,Marketplace,3000,213,132,13.56,5.29,5.29,2431.03,2025-05-14 23:59:59
2025-05-14,AlwaysOn_East_Web,East,Web,4474,312,199,20.98,8.18,8.18,3575.86,2025-05-14 23:59:59
2025-05-14,Performance_East_Web,East,Web,3240,226,144,15.19,5.93,5.93,2589.41,2025-05-14 23:59:59
2025-05-14,AlwaysOn_East_App,East,App,4053,269,174,18.37,7.16,7.16,3158.47,2025-05-14 23:59:59
2025-05-14,Performance_East_App,East,App,2935,195,126,13.3,5.19,5.19,2287.17,2025-05-14 23:59:59
2025-05-14,AlwaysOn_East_Marketplace,East,Marketplace,2961,214,142,14.56,5.68,5.68,2806.5,2025-05-14 23:59:59
2025-05-14,Performance_East_Marketplace,East,Marketplace,2144,155,103,10.54,4.11,4.11,2032.29,2025-05-14 23:59:59
2025-05-14,AlwaysOn_West_Web,West,Web,6394,387,264,27.67,10.79,10.79,4892.74,2025-05-14 23:59:59
2025-05-14,Performance_West_Web,West,Web,4630,280,191,20.03,7.81,7.81,3543.02,2025-05-14 23:59:59
2025-05-14,AlwaysOn_West_App,West,App,5203,359,230,23.63,9.22,9.22,4578.57,2025-05-14 23:59:59
2025-05-14,Performance_West_App,West,App,3768,260,167,17.11,6.67,6.67,3315.51,2025-05-14 23:59:59
2025-05-14,AlwaysOn_West_Marketplace,West,Marketplace,4570,291,184,19.84,7.74,7.74,3349.88,2025-05-14 23:59:59
2025-05-14,Performance_West_Marketplace,West,Marketplace,3309,211,133,14.37,5.6,5.6,2425.78,2025-05-14 23:59:59
2025-05-15,AlwaysOn_North_Web,North,Web,6865,481,300,32.52,12.68,12.68,5554.01,2025-05-15 23:59:59
2025-05-15,Performance_North_Web,North,Web,4971,349,217,23.55,9.18,9.18,4021.87,2025-05-15 23:59:59
2025-05-15,AlwaysOn_North_App,North,App,5455,403,245,26.11,10.18,10.18,5227.45,2025-05-15 23:59:59
2025-05-15,Performance_North_App,North,App,3951,292,177,18.91,7.37,7.37,3785.4,2025-05-15 23:59:59
2025-05-15,AlwaysOn_North_Marketplace,North,Marketplace,4600,322,200,21.33,8.32,8.32,3607.01,2025-05-15 23:59:59
2025-05-15,Performance_North_Marketplace,North,Marketplace,3331,233,145,15.45,6.03,6.03,2611.97,2025-05-15 23:59:59
2025-05-15,AlwaysOn_South_Web,South,Web,5149,399,244,25.87,10.09,10.09,4596.11,2025-05-15 23:59:59
2025-05-15,Performance_South_Web,South,Web,3728,289,177,18.74,7.31,7.31,3328.22,2025-05-15 23:59:59
2025-05-15,AlwaysOn_South_App,South,App,4684,318,203,21.28,8.3,8.3,3490.11,2025-05-15 23:59:59
2025-05-15,Performance_South_App,South,App,3392,230,147,15.41,6.01,6.01,2527.32,2025-05-15 23:59:59
2025-05-15,AlwaysOn_South_Marketplace,South,Marketplace,4058,289,181,18.86,7.36,7.36,3130.28,2025-05-15 23:59:59
2025-05-15,Performance_South_Marketplace,South,Marketplace,2938,209,131,13.66,5.33,5.33,2266.75,2025-05-15 23:59:59
2025-05-15,AlwaysOn_East_Web,East,Web,4666,305,202,21.53,8.4,8.4,3558.95,2025-05-15 23:59:59
2025-05-15,Performance_East_Web,East,Web,3378,221,146,15.59,6.08,6.08,2577.17,2025-05-15 23:59:59
2025-05-15,AlwaysOn_East_App,East,App,3674,257,160,16.78,6.54,6.54,2967.12,2025-05-15 23:59:59
2025-05-15,Performance_East_App,East,App,2661,186,116,12.15,4.74,4.74,2148.61,2025-05-15 23:59:59
2025-05-15,AlwaysOn_East_Marketplace,East,Marketplace,3173,225,145,14.94,5.83,5.83,2813.58,2025-05-15 23:59:59
2025-05-15,Performance_East_Marketplace,East,Marketplace,2298,163,105,10.82,4.22,4.22,2037.42,2025-05-15 23:59:59
2025-05-15,AlwaysOn_West_Web,West,Web,5463,404,267,27.76,10.82,10.82,5229.44,2025-05-15 23:59:59
2025-05-15,Performance_West_Web,West,Web,3956,292,193,20.1,7.84,7.84,3786.84,2025-05-15 23:59:59
2025-05-15,AlwaysOn_West_App,West,App,5076,349,220,22.95,8.95,8.95,3965.06,2025-05-15 23:59:59
2025-05-15,Performance_West_App,West,App,3675,253,160,16.62,6.48,6.48,2871.25,2025-05-15 23:59:59
2025-05-15,AlwaysOn_West_Marketplace,West,Marketplace,4624,300,197,20.34,7.93,7.93,3523.89,2025-05-15 23:59:59
2025-05-15,Performance_West_Marketplace,West,Marketplace,3349,217,143,14.73,5.74,5.74,2551.78,2025-05-15 23:59:59
2025-05-16,AlwaysOn_North_Web,North,Web,7004,447,285,29.83,11.63,11.63,5296.12,2025-05-16 23:59:59
2025-05-16,Performance_North_Web,North,Web,5072,324,206,21.6,8.42,8.42,3835.12,2025-05-16 23:59:59
2025-05-16,AlwaysOn_North_App,North,App,5978,401,259,26.54,10.35,10.35,4740.91,2025-05-16 23:59:59
2025-05-16,Performance_North_App,North,App,4329,290,188,19.22,7.5,7.5,3433.08,2025-05-16 23:59:59
2025-05-16,AlwaysOn_North_Marketplace,North,Marketplace,4409,325,197,20.91,8.15,8.15,3715.13,2025-05-16 23:59:59
2025-05-16,Performance_North_Marketplace,North,Marketplace,3193,235,143,15.14,5.9,5.9,2690.27,2025-05-16 23:59:59
2025-05-16,AlwaysOn_South_Web,South,Web,6195,383,254,26.97,10.52,10.52,5032.64,2025-05-16 23:59:59
2025-05-16,Performance_South_Web,South,Web,4486,277,184,19.53,7.62,7.62,3644.32,2025-05-16 23:59:59
2025-05-16,AlwaysOn_South_App,South,App,4661,331,208,21.87,8.53,8.53,3682.47,2025-05-16 23:59:59
2025-05-16,Performance_South_App,South,App,3375,240,150,15.84,6.18,6.18,2666.62,2025-05-16 23:59:59
2025-05-16,AlwaysOn_South_Marketplace,South,Marketplace,4270,301,188,19.85,7.74,7.74,3440.76,2025-05-16 23:59:59
2025-05-16,Performance_South_Marketplace,South,Marketplace,3092,218,136,14.37,5.6,5.6,2491.58,2025-05-16 23:59:59
2025-05-16,AlwaysOn_East_Web,East,Web,4940,324,200,21.51,8.39,8.39,3788.71,2025-05-16 23:59:59
2025-05-16,Performance_East_Web,East,Web,3577,234,145,15.58,6.08,6.08,2743.55,2025-05-16 23:59:59
2025-05-16,AlwaysOn_East_App,East,App,4211,289,176,18.44,7.19,7.19,3071.68,2025-05-16 23:59:59
2025-05-16,Performance_East_App,East,App,3049,209,127,13.35,5.21,5.21,2224.32,2025-05-16 23:59:59
2025-05-16,AlwaysOn_East_Marketplace,East,Marketplace,3517,235,145,15.4,6.01,6.01,2804.8,2025-05-16 23:59:59
2025-05-16,Performance_East_Marketplace,East,Marketplace,2547,170,105,11.15,4.35,4.35,2031.06,2025-05-16 23:59:59
2025-05-16,AlwaysOn_West_Web,West,Web,6094,369,261,25.84,10.08,10.08,4900.46,2025-05-16 23:59:59
2025-05-16,Performance_West_Web,West,Web,4413,268,189,18.71,7.3,7.3,3548.61,2025-05-16 23:59:59
2025-05-16,AlwaysOn_West_App,West,App,4657,334,213,22.6,8.81,8.81,4032.35,2025-05-16 23:59:59
2025-05-16,Performance_West_App,West,App,3373,242,154,16.36,6.38,6.38,2919.98,2025-05-16 23:59:59
2025-05-16,AlwaysOn_West_Marketplace,West,Marketplace,4580,323,199,21.8,8.5,8.5,3597.26,2025-05-16 23:59:59
2025-05-16,Performance_West_Marketplace,West,Marketplace,3316,234,144,15.79,6.16,6.16,2604.91,2025-05-16 23:59:59
2025-05-17,AlwaysOn_North_Web,North,Web,7614,532,333,34.26,13.36,13.36,6192.82,2025-05-17 23:59:59
2025-05-17,Performance_North_Web,North,Web,5514,385,241,24.81,9.68,9.68,4484.46,2025-05-17 23:59:59
2025-05-17,AlwaysOn_North_App,North,App,6168,413,258,26.69,10.41,10.41,4710.05,2025-05-17 23:59:59
2025-05-17,Performance_North_App,North,App,4466,299,187,19.33,7.54,7.54,3410.72,2025-05-17 23:59:59
2025-05-17,AlwaysOn_North_Marketplace,North,Marketplace,5300,348,224,23.66,9.23,9.23,4130.34,2025-05-17 23:59:59
2025-05-17,Performance_North_Marketplace,North,Marketplace,3838,252,163,17.14,6.68,6.68,2990.93,2025-05-17 23:59:59
2025-05-17,AlwaysOn_South_Web,South,Web,5693,428,264,27.48,10.72,10.72,5141.98,2025-05-17 23:59:59
2025-05-17,Performance_South_Web,South,Web,4123,310,191,19.9,7.76,7.76,3723.5,2025-05-17 23:59:59
2025-05-17,AlwaysOn_South_App,South,App,5679,387,239,25.23,9.84,9.84,4096.39,2025-05-17 23:59:59
2025-05-17,Performance_South_App,South,App,4112,280,173,18.27,7.13,7.13,2966.35,2025-05-17 23:59:59
2025-05-17,AlwaysOn_South_Marketplace,South,Marketplace,4573,317,201,21.29,8.3,8.3,3472.38,2025-05-17 23:59:59
2025-05-17,Performance_South_Marketplace,South,Marketplace,3311,230,146,15.41,6.01,6.01,2514.48,2025-05-17 23:59:59
2025-05-17,AlwaysOn_East_Web,East,Web,5624,369,231,25.12,9.8,9.8,4587.27,2025-05-17 23:59:59
2025-05-17,Performance_East_Web,East,Web,4073,267,168,18.19,7.09,7.09,3321.81,2025-05-17 23:59:59
2025-05-17,AlwaysOn_East_App,East,App,4520,321,195,20.57,8.02,8.02,3750.35,2025-05-17 23:59:59
2025-05-17,Performance_East_App,East,App,3273,232,142,14.89,5.81,5.81,2715.77,2025-05-17 23:59:59
2025-05-17,AlwaysOn_East_Marketplace,East,Marketplace,3812,258,161,16.8,6.55,6.55,2877.93,2025-05-17 23:59:59
2025-05-17,Performance_East_Marketplace,East,Marketplace,2760,187,117,12.17,4.74,4.74,2084.02,2025-05-17 23:59:59
2025-05-17,AlwaysOn_West_Web,West,Web,7107,484,299,31.19,12.16,12.16,5715.05,2025-05-17 23:59:59
2025-05-17,Performance_West_Web,West,Web,5147,351,217,22.58,8.81,8.81,4138.49,2025-05-17 23:59:59
2025-05-17,AlwaysOn_West_App,West,App,5193,377,243,25.3,9.87,9.87,4816.27,2025-05-17 23:59:59
2025-05-17,Performance_West_App,West,App,3760,273,176,18.32,7.14,7.14,3487.64,2025-05-17 23:59:59
2025-05-17,AlwaysOn_West_Marketplace,West,Marketplace,4652,335,205,21.44,8.36,8.36,3806.95,2025-05-17 23:59:59
2025-05-17,Performance_West_Marketplace,West,Marketplace,3369,242,149,15.53,6.05,6.05,2756.76,2025-05-17 23:59:59
2025-05-18,AlwaysOn_North_Web,North,Web,7525,476,319,33.72,13.15,13.15,5985.16,2025-05-18 23:59:59
2025-05-18,Performance_North_Web,North,Web,5449,345,231,24.42,9.52,9.52,4334.08,2025-05-18 23:59:59
2025-05-18,AlwaysOn_North_App,North,App,6148,442,267,28.09,10.96,10.96,4421.23,2025-05-18 23:59:59
2025-05-18,Performance_North_App,North,App,4452,320,194,20.34,7.93,7.93,3201.58,2025-05-18 23:59:59
2025-05-18,AlwaysOn_North_Marketplace,North,Marketplace,5546,372,236,24.56,9.58,9.58,4411.6,2025-05-18 23:59:59
2025-05-18,Performance_North_Marketplace,North,Marketplace,4016,269,171,17.78,6.94,6.94,3194.61,2025-05-18 23:59:59
2025-05-18,AlwaysOn_South_Web,South,Web,6518,447,274,28.44,11.09,11.09,5308.17,2025-05-18 23:59:59
2025-05-18,Performance_South_Web,South,Web,4720,324,198,20.6,8.03,8.03,3843.85,2025-05-18 23:59:59
2025-05-18,AlwaysOn_South_App,South,App,5258,355,228,24.22,9.44,9.44,4410.18,2025-05-18 23:59:59
2025-05-18,Performance_South_App,South,App,3808,257,165,17.54,6.84,6.84,3193.58,2025-05-18 23:59:59
2025-05-18,AlwaysOn_South_Marketplace,South,Marketplace,4215,310,191,20.28,7.91,7.91,3444.9,2025-05-18 23:59:59
2025-05-18,Performance_South_Marketplace,South,Marketplace,3052,225,138,14.69,5.73,5.73,2494.58,2025-05-18 23:59:59
2025-05-18,AlwaysOn_East_Web,East,Web,5465,329,215,22.6,8.81,8.81,3933.68,2025-05-18 23:59:59
2025-05-18,Performance_East_Web,East,Web,3957,238,156,16.36,6.38,6.38,2848.52,2025-05-18 23:59:59
2025-05-18,AlwaysOn_East_App,East,App,4694,329,203,21.49,8.38,8.38,3783.55,2025-05-18 23:59:59
2025-05-18,Performance_East_App,East,App,3399,239,147,15.56,6.07,6.07,2739.81,2025-05-18 23:59:59
2025-05-18,AlwaysOn_East_Marketplace,East,Marketplace,3880,252,161,16.74,6.53,6.53,3184.95,2025-05-18 23:59:59
2025-05-18,Performance_East_Marketplace,East,Marketplace,2810,183,116,12.12,4.73,4.73,2306.34,2025-05-18 23:59:59
2025-05-18,AlwaysOn_West_Web,West,Web,7213,471,295,31.25,12.19,12.19,5174.42,2025-05-18 23:59:59
2025-05-18,Performance_West_Web,West,Web,5224,341,214,22.63,8.83,8.83,3747.0,2025-05-18 23:59:59
2025-05-18,AlwaysOn_West_App,West,App,5407,393,253,26.4,10.3,10.3,4418.98,2025-05-18 23:59:59
2025-05-18,Performance_West_App,West,App,3915,284,183,19.12,7.46,7.46,3199.95,2025-05-18 23:59:59
2025-05-18,AlwaysOn_West_Marketplace,West,Marketplace,4810,359,215,23.74,9.26,9.26,4224.89,2025-05-18 23:59:59
2025-05-18,Performance_West_Marketplace,West,Marketplace,3483,260,155,17.19,6.7,6.7,3059.4,2025-05-18 23:59:59
2025-05-19,AlwaysOn_North_Web,North,Web,6540,455,284,30.02,11.71,11.71,5207.97,2025-05-19 23:59:59
2025-05-19,Performance_North_Web,North,Web,4736,330,205,21.74,8.48,8.48,3771.29,2025-05-19 23:59:59
2025-05-19,AlwaysOn_North_App,North,App,5638,378,238,24.29,9.47,9.47,4110.0,2025-05-19 23:59:59
2025-05-19,Performance_North_App,North,App,4083,274,173,17.59,6.86,6.86,2976.2,2025-05-19 23:59:59
2025-05-19,AlwaysOn_North_Marketplace,North,Marketplace,4595,311,198,21.13,8.24,8.24,3668.95,2025-05-19 23:59:59
