order_id,line_id,order_ts,date,region,channel,product_id,category,quantity,unit_price,discount_pct,return_flag,return_value,returns_value,cogs,net_revenue
O00000181,O00000181_1,2025-05-01 10:22:00,2025-05-01,West,Web,P058,Sports,2,4740.05,0.0306,0,0.0,0.0,6323.4,9190.01
O00000182,O00000182_1,2025-05-01 22:45:00,2025-05-01,West,Web,P036,Grocery,1,939.01,0.026,0,0.0,0.0,646.07,914.6
O00000183,O00000183_1,2025-05-01 00:43:00,2025-05-01,West,Web,P025,Beauty,2,2035.25,0.0211,0,0.0,0.0,2718.5,3984.61
O00000184,O00000184_1,2025-05-01 21:58:00,2025-05-01,West,Web,P050,Fashion,1,3970.25,0.0253,0,0.0,0.0,2517.5,3869.8
O00000185,O00000185_1,2025-05-02 22:15:00,2025-05-02,East,App,P009,Electronics,2,20222.8,0.0199,0,0.0,0.0,24862.2,39640.73
O00000186,O00000186_1,2025-05-02 10:51:00,2025-05-02,East,App,P038,Grocery,2,1019.78,0.0303,0,0.0,0.0,1288.77,1977.76
O00000187,O00000187_1,2025-05-02 23:34:00,2025-05-02,East,App,P015,Home,1,5076.84,0.0388,0,0.0,0.0,3146.65,4879.86
O00000188,O00000188_1,2025-05-02 02:36:00,2025-05-02,East,App,P008,Electronics,1,19262.45,0.0178,0,0.0,0.0,11883.93,18919.58
O00000189,O00000189_1,2025-05-02 08:18:00,2025-05-02,East,App,P026,Beauty,1,2109.52,0.0221,0,0.0,0.0,1275.24,2062.9
O00000190,O00000190_1,2025-05-02 20:08:00,2025-05-02,East,App,P038,Grocery,2,1066.63,0.0242,0,0.0,0.0,1338.53,2081.64
O00000191,O00000191_1,2025-05-02 17:47:00,2025-05-02,East,App,P001,Electronics,1,14473.96,0.0178,0,0.0,0.0,9648.6,14216.32
O00000192,O00000192_1,2025-05-02 14:59:00,2025-05-02,East,App,P053,Sports,1,4032.73,0.0246,0,0.0,0.0,2527.58,3933.52
O00000193,O00000193_1,2025-05-02 14:29:00,2025-05-02,East,App,P049,Fashion,1,3970.1,0.0319,0,0.0,0.0,2605.33,3843.45
O00000194,O00000194_1,2025-05-02 11:29:00,2025-05-02,East,App,P041,Fashion,2,2719.34,0.0386,0,0.0,0.0,3569.82,5228.75
O00000195,O00000195_1,2025-05-02 17:39:00,2025-05-02,East,App,P043,Fashion,1,2960.14,0.0135,1,2920.18,2920.18,1839.56,0.0
O00000196,O00000196_1,2025-05-02 22:35:00,2025-05-02,East,App,P036,Grocery,1,951.69,0.046,0,0.0,0.0,609.89,907.91
O00000197,O00000197_1,2025-05-02 17:12:00,2025-05-02,East,Marketplace,P021,Beauty,1,1739.73,0.0067,0,0.0,0.0,1149.25,1728.07
O00000198,O00000198_1,2025-05-02 08:20:00,2025-05-02,East,Marketplace,P008,Electronics,2,19243.52,0.0379,0,0.0,0.0,23901.41,37028.38
O00000199,O00000199_1,2025-05-02 00:40:00,2025-05-02,East,Marketplace,P031,Grocery,2,755.05,0.0271,0,0.0,0.0,979.29,1469.18
O00000200,O00000200_1,2025-05-02 07:37:00,2025-05-02,East,Marketplace,P012,Home,1,4420.26,0.0089,0,0.0,0.0,2905.8,4380.92
O00000201,O00000201_1,2025-05-02 23:47:00,2025-05-02,East,Marketplace,P011,Home,3,4129.35,0.0234,1,12098.17,12098.17,7394.97,0.0
O00000202,O00000202_1,2025-05-02 12:03:00,2025-05-02,East,Marketplace,P036,Grocery,1,929.74,0.0088,0,0.0,0.0,628.88,921.56
O00000203,O00000203_1,2025-05-02 08:54:00,2025-05-02,East,Marketplace,P046,Fashion,1,3432.38,0.022,0,0.0,0.0,2199.33,3356.87
O00000204,O00000204_1,2025-05-02 19:48:00,2025-05-02,East,Marketplace,P056,Sports,1,4551.3,0.021,0,0.0,0.0,2803.22,4455.72
O00000205,O00000205_1,2025-05-02 03:55:00,2025-05-02,East,Marketplace,P007,Electronics,2,18847.27,0.0081,0,0.0,0.0,23965.02,37389.21
O00000206,O00000206_1,2025-05-02 18:58:00,2025-05-02,East,Marketplace,P054,Sports,3,4067.09,0.0257,1,11887.7,11887.7,7920.01,0.0
O00000207,O00000207_1,2025-05-02 06:55:00,2025-05-02,East,Web,P003,Electronics,1,15829.08,0.0,0,0.0,0.0,10080.83,15829.08
O00000208,O00000208_1,2025-05-02 03:07:00,2025-05-02,East,Web,P021,Beauty,1,1707.0,0.0421,0,0.0,0.0,1105.93,1635.14
O00000209,O00000209_1,2025-05-02 12:33:00,2025-05-02,East,Web,P053,Sports,1,4012.74,0.0166,0,0.0,0.0,2626.28,3946.13
O00000210,O00000210_1,2025-05-02 14:29:00,2025-05-02,East,Web,P027,Beauty,1,2267.03,0.0038,0,0.0,0.0,1480.74,2258.42
O00000211,O00000211_1,2025-05-02 11:46:00,2025-05-02,East,Web,P030,Beauty,1,2462.53,0.0293,0,0.0,0.0,1624.39,2390.38
O00000212,O00000212_1,2025-05-02 07:54:00,2025-05-02,East,Web,P016,Home,1,5241.21,0.0042,1,5219.2,5219.2,3270.75,0.0
O00000213,O00000213_1,2025-05-02 02:40:00,2025-05-02,East,Web,P041,Fashion,1,2612.55,0.025,0,0.0,0.0,1628.43,2547.24
O00000214,O00000214_1,2025-05-02 19:40:00,2025-05-02,East,Web,P018,Home,3,5520.62,0.0161,0,0.0,0.0,10438.36,16295.21
O00000215,O00000215_1,2025-05-02 04:44:00,2025-05-02,East,Web,P031,Grocery,1,743.88,0.0194,0,0.0,0.0,436.55,729.45
O00000216,O00000216_1,2025-05-02 04:29:00,2025-05-02,East,Web,P045,Fashion,1,3245.08,0.0249,0,0.0,0.0,2061.18,3164.28
O00000217,O00000217_1,2025-05-02 16:27:00,2025-05-02,East,Web,P022,Beauty,1,1821.42,0.0253,0,0.0,0.0,1107.57,1775.34
O00000218,O00000218_1,2025-05-02 14:44:00,2025-05-02,East,Web,P040,Grocery,1,1104.82,0.0316,0,0.0,0.0,627.52,1069.91
O00000219,O00000219_1,2025-05-02 04:06:00,2025-05-02,East,Web,P032,Grocery,1,792.41,0.03,0,0.0,0.0,507.97,768.64
O00000220,O00000220_1,2025-05-02 19:31:00,2025-05-02,East,Web,P031,Grocery,1,757.98,0.011,0,0.0,0.0,498.98,749.64
O00000221,O00000221_1,2025-05-02 11:37:00,2025-05-02,East,Web,P054,Sports,1,4144.23,0.0293,0,0.0,0.0,2591.19,4022.8
O00000222,O00000222_1,2025-05-02 19:20:00,2025-05-02,North,App,P044,Fashion,1,3252.78,0.0188,0,0.0,0.0,2163.67,3191.63
O00000223,O00000223_1,2025-05-02 21:15:00,2025-05-02,North,App,P049,Fashion,1,3827.68,0.0,0,0.0,0.0,2733.4,3827.68
O00000224,O00000224_1,2025-05-02 09:25:00,2025-05-02,North,App,P003,Electronics,2,16142.45,0.0552,0,0.0,0.0,20379.09,30502.77
O00000225,O00000225_1,2025-05-02 10:47:00,2025-05-02,North,App,P014,Home,1,4925.93,0.0518,0,0.0,0.0,2877.09,4670.77
O00000226,O00000226_1,2025-05-02 07:52:00,2025-05-02,North,App,P042,Fashion,2,3011.76,0.0274,0,0.0,0.0,3660.89,5858.48
O00000227,O00000227_1,2025-05-02 17:16:00,2025-05-02,North,App,P014,Home,1,4802.42,0.0323,0,0.0,0.0,3114.39,4647.3
O00000228,O00000228_1,2025-05-02 21:24:00,2025-05-02,North,App,P034,Grocery,2,888.36,0.038,0,0.0,0.0,1126.56,1709.2
O00000229,O00000229_1,2025-05-02 09:47:00,2025-05-02,North,App,P042,Fashion,2,2868.42,0.0321,0,0.0,0.0,3741.73,5552.69
O00000230,O00000230_1,2025-05-02 13:44:00,2025-05-02,North,App,P001,Electronics,1,14850.1,0.029,0,0.0,0.0,9137.47,14419.45
O00000231,O00000231_1,2025-05-02 19:12:00,2025-05-02,North,App,P043,Fashion,2,2917.68,0.0258,0,0.0,0.0,3854.55,5684.81
O00000232,O00000232_1,2025-05-02 01:28:00,2025-05-02,North,App,P028,Beauty,3,2286.56,0.0155,0,0.0,0.0,4603.72,6753.35
O00000233,O00000233_1,2025-05-02 02:59:00,2025-05-02,North,App,P005,Electronics,2,17071.26,0.0201,0,0.0,0.0,22634.4,33456.26
O00000234,O00000234_1,2025-05-02 22:45:00,2025-05-02,North,App,P004,Electronics,1,16715.01,0.0276,0,0.0,0.0,10681.24,16253.68
O00000235,O00000235_1,2025-05-02 15:35:00,2025-05-02,North,App,P055,Sports,1,4318.88,0.0339,0,0.0,0.0,2732.33,4172.47
O00000236,O00000236_1,2025-05-02 10:38:00,2025-05-02,North,App,P026,Beauty,1,2123.27,0.0162,0,0.0,0.0,1345.59,2088.87
O00000237,O00000237_1,2025-05-02 00:59:00,2025-05-02,North,App,P009,Electronics,2,20284.99,0.025,0,0.0,0.0,26492.23,39555.73
O00000238,O00000238_1,2025-05-02 19:25:00,2025-05-02,North,App,P015,Home,2,4921.66,0.0226,0,0.0,0.0,6548.65,9620.86
O00000239,O00000239_1,2025-05-02 08:21:00,2025-05-02,North,Marketplace,P034,Grocery,1,859.22,0.0148,0,0.0,0.0,543.89,846.5
O00000240,O00000240_1,2025-05-02 10:36:00,2025-05-02,North,Marketplace,P008,Electronics,2,19245.05,0.0197,0,0.0,0.0,24057.38,37731.85
O00000241,O00000241_1,2025-05-02 10:47:00,2025-05-02,North,Marketplace,P032,Grocery,2,813.07,0.0165,0,0.0,0.0,1092.42,1599.31
O00000242,O00000242_1,2025-05-02 14:40:00,2025-05-02,North,Marketplace,P003,Electronics,1,15623.94,0.0249,1,15234.9,15234.9,10643.82,0.0
O00000243,O00000243_1,2025-05-02 05:09:00,2025-05-02,North,Marketplace,P034,Grocery,2,869.21,0.036,1,1675.84,1675.84,1133.7,0.0
O00000244,O00000244_1,2025-05-02 15:54:00,2025-05-02,North,Marketplace,P048,Fashion,2,3550.32,0.0294,0,0.0,0.0,4653.63,6891.88
O00000245,O00000245_1,2025-05-02 19:39:00,2025-05-02,North,Marketplace,P043,Fashion,1,2959.86,0.0037,0,0.0,0.0,1997.73,2948.91
O00000246,O00000246_1,2025-05-02 08:53:00,2025-05-02,North,Marketplace,P059,Sports,1,5066.42,0.0122,0,0.0,0.0,3336.71,5004.61
O00000247,O00000247_1,2025-05-02 13:22:00,2025-05-02,North,Marketplace,P006,Electronics,1,18378.92,0.0418,0,0.0,0.0,12029.85,17610.68
O00000248,O00000248_1,2025-05-02 18:05:00,2025-05-02,North,Marketplace,P037,Grocery,3,992.19,0.0253,0,0.0,0.0,1845.05,2901.26
O00000249,O00000249_1,2025-05-02 13:46:00,2025-05-02,North,Marketplace,P049,Fashion,2,3798.97,0.0129,0,0.0,0.0,4865.58,7499.93
O00000250,O00000250_1,2025-05-02 03:23:00,2025-05-02,North,Marketplace,P039,Grocery,1,1018.72,0.0274,0,0.0,0.0,669.49,990.81
O00000251,O00000251_1,2025-05-02 12:19:00,2025-05-02,North,Marketplace,P034,Grocery,1,843.36,0.0378,0,0.0,0.0,481.84,811.48
O00000252,O00000252_1,2025-05-02 13:27:00,2025-05-02,North,Marketplace,P007,Electronics,2,18908.3,0.0208,0,0.0,0.0,24871.03,37030.01
O00000253,O00000253_1,2025-05-02 05:50:00,2025-05-02,North,Web,P016,Home,1,5169.04,0.0272,0,0.0,0.0,3299.49,5028.44
O00000254,O00000254_1,2025-05-02 09:43:00,2025-05-02,North,Web,P034,Grocery,1,877.46,0.0171,0,0.0,0.0,532.11,862.46
O00000255,O00000255_1,2025-05-02 08:41:00,2025-05-02,North,Web,P009,Electronics,2,20084.22,0.0169,0,0.0,0.0,25760.23,39489.59
O00000256,O00000256_1,2025-05-02 15:53:00,2025-05-02,North,Web,P023,Beauty,1,1792.71,0.0324,0,0.0,0.0,1153.79,1734.63
O00000257,O00000257_1,2025-05-02 09:24:00,2025-05-02,North,Web,P015,Home,1,4816.21,0.0211,0,0.0,0.0,2892.3,4714.59
O00000258,O00000258_1,2025-05-02 05:18:00,2025-05-02,North,Web,P051,Sports,1,3533.05,0.0007,0,0.0,0.0,2277.39,3530.58
O00000259,O00000259_1,2025-05-02 02:28:00,2025-05-02,North,Web,P021,Beauty,3,1664.97,0.007,0,0.0,0.0,3428.42,4959.95
O00000260,O00000260_1,2025-05-02 21:02:00,2025-05-02,North,Web,P058,Sports,1,4705.99,0.0108,0,0.0,0.0,2878.89,4655.17
O00000261,O00000261_1,2025-05-02 01:22:00,2025-05-02,North,Web,P034,Grocery,2,892.67,0.0041,0,0.0,0.0,1188.74,1778.02
O00000262,O00000262_1,2025-05-02 22:08:00,2025-05-02,North,Web,P044,Fashion,2,3178.52,0.0247,0,0.0,0.0,4411.1,6200.02
O00000263,O00000263_1,2025-05-02 09:36:00,2025-05-02,North,Web,P060,Sports,1,5247.94,0.042,0,0.0,0.0,3350.01,5027.53
O00000264,O00000264_1,2025-05-02 10:26:00,2025-05-02,North,Web,P004,Electronics,1,16895.29,0.0337,0,0.0,0.0,10997.55,16325.92
O00000265,O00000265_1,2025-05-02 18:32:00,2025-05-02,North,Web,P024,Beauty,2,1968.84,0.0,0,0.0,0.0,2708.05,3937.68
O00000266,O00000266_1,2025-05-02 17:55:00,2025-05-02,North,Web,P052,Sports,2,3724.47,0.0088,0,0.0,0.0,4603.37,7383.39
O00000267,O00000267_1,2025-05-02 01:11:00,2025-05-02,North,Web,P012,Home,1,4496.82,0.0296,0,0.0,0.0,2744.99,4363.71
O00000268,O00000268_1,2025-05-02 10:34:00,2025-05-02,North,Web,P033,Grocery,1,830.44,0.01,0,0.0,0.0,571.03,822.14
O00000269,O00000269_1,2025-05-02 02:51:00,2025-05-02,North,Web,P052,Sports,3,3751.39,0.0434,0,0.0,0.0,7122.62,10765.74
O00000270,O00000270_1,2025-05-02 23:30:00,2025-05-02,North,Web,P044,Fashion,1,3130.85,0.0433,0,0.0,0.0,2069.81,2995.28
O00000271,O00000271_1,2025-05-02 12:49:00,2025-05-02,North,Web,P007,Electronics,1,19031.17,0.0098,0,0.0,0.0,12626.91,18844.66
O00000272,O00000272_1,2025-05-02 21:42:00,2025-05-02,South,App,P059,Sports,3,5015.87,0.0336,0,0.0,0.0,9927.65,14542.01
O00000273,O00000273_1,2025-05-02 12:05:00,2025-05-02,South,App,P001,Electronics,1,14836.38,0.0071,0,0.0,0.0,9908.27,14731.04
O00000274,O00000274_1,2025-05-02 03:58:00,2025-05-02,South,App,P042,Fashion,3,2863.04,0.0041,0,0.0,0.0,5503.26,8553.9
O00000275,O00000275_1,2025-05-02 03:38:00,2025-05-02,South,App,P059,Sports,2,5116.08,0.0073,0,0.0,0.0,6968.91,10157.47
O00000276,O00000276_1,2025-05-02 11:00:00,2025-05-02,South,App,P059,Sports,1,5001.93,0.0248,0,0.0,0.0,3233.27,4877.88
O00000277,O00000277_1,2025-05-02 22:38:00,2025-05-02,South,App,P011,Home,2,4093.37,0.0279,0,0.0,0.0,5438.39,7958.33
O00000278,O00000278_1,2025-05-02 11:36:00,2025-05-02,South,App,P038,Grocery,1,1037.54,0.0172,0,0.0,0.0,647.62,1019.69
O00000279,O00000279_1,2025-05-02 22:38:00,2025-05-02,South,App,P005,Electronics,2,17616.49,0.0291,0,0.0,0.0,22190.04,34207.7
O00000280,O00000280_1,2025-05-02 18:32:00,2025-05-02,South,App,P012,Home,1,4380.06,0.0245,0,0.0,0.0,2744.37,4272.75
O00000281,O00000281_1,2025-05-02 00:17:00,2025-05-02,South,App,P013,Home,1,4680.5,0.0298,0,0.0,0.0,3017.99,4541.02
O00000282,O00000282_1,2025-05-02 19:54:00,2025-05-02,South,App,P004,Electronics,1,16185.26,0.0155,0,0.0,0.0,10956.43,15934.39
O00000283,O00000283_1,2025-05-02 09:06:00,2025-05-02,South,App,P027,Beauty,2,2139.17,0.0088,0,0.0,0.0,2751.24,4240.69
O00000284,O00000284_1,2025-05-02 01:04:00,2025-05-02,South,App,P018,Home,3,5524.92,0.0059,0,0.0,0.0,11232.75,16476.97
O00000285,O00000285_1,2025-05-02 20:00:00,2025-05-02,South,App,P012,Home,1,4371.71,0.0263,0,0.0,0.0,2702.55,4256.73
O00000286,O00000286_1,2025-05-02 19:05:00,2025-05-02,South,App,P018,Home,3,5607.55,0.0259,0,0.0,0.0,11047.07,16386.94
O00000287,O00000287_1,2025-05-02 04:48:00,2025-05-02,South,Marketplace,P013,Home,1,4449.43,0.0222,0,0.0,0.0,2973.5,4350.65
O00000288,O00000288_1,2025-05-02 00:52:00,2025-05-02,South,Marketplace,P033,Grocery,2,803.53,0.0215,0,0.0,0.0,1071.02,1572.51
O00000289,O00000289_1,2025-05-02 01:19:00,2025-05-02,South,Marketplace,P009,Electronics,1,19596.49,0.0308,0,0.0,0.0,12947.61,18992.92
O00000290,O00000290_1,2025-05-02 15:49:00,2025-05-02,South,Marketplace,P028,Beauty,1,2289.88,0.0134,0,0.0,0.0,1490.1,2259.2
O00000291,O00000291_1,2025-05-02 01:58:00,2025-05-02,South,Marketplace,P002,Electronics,1,15612.58,0.0308,0,0.0,0.0,10333.85,15131.71
O00000292,O00000292_1,2025-05-02 11:03:00,2025-05-02,South,Marketplace,P021,Beauty,1,1668.51,0.013,0,0.0,0.0,1055.93,1646.82
O00000293,O00000293_1,2025-05-02 01:58:00,2025-05-02,South,Marketplace,P001,Electronics,2,13926.7,0.0377,0,0.0,0.0,18309.36,26803.33
O00000294,O00000294_1,2025-05-02 21:00:00,2025-05-02,South,Marketplace,P055,Sports,2,4319.79,0.0181,0,0.0,0.0,5435.56,8483.2
O00000295,O00000295_1,2025-05-02 19:07:00,2025-05-02,South,Marketplace,P026,Beauty,3,2126.75,0.0179,0,0.0,0.0,4340.32,6266.04
O00000296,O00000296_1,2025-05-02 11:21:00,2025-05-02,South,Marketplace,P013,Home,3,4520.42,0.0415,0,0.0,0.0,8468.87,12998.47
O00000297,O00000297_1,2025-05-02 11:00:00,2025-05-02,South,Marketplace,P002,Electronics,2,15272.01,0.0324,0,0.0,0.0,20105.39,29554.39
O00000298,O00000298_1,2025-05-02 14:23:00,2025-05-02,South,Marketplace,P051,Sports,2,3701.45,0.0117,0,0.0,0.0,4556.77,7316.29
O00000299,O00000299_1,2025-05-02 20:49:00,2025-05-02,South,Marketplace,P030,Beauty,3,2512.5,0.0311,0,0.0,0.0,4831.54,7303.08
O00000300,O00000300_1,2025-05-02 10:55:00,2025-05-02,South,Web,P001,Electronics,1,14100.16,0.0307,0,0.0,0.0,9099.87,13667.29
O00000301,O00000301_1,2025-05-02 00:46:00,2025-05-02,South,Web,P022,Beauty,1,1748.13,0.0257,0,0.0,0.0,1094.51,1703.2
O00000302,O00000302_1,2025-05-02 23:48:00,2025-05-02,South,Web,P028,Beauty,2,2230.08,0.0186,0,0.0,0.0,2907.34,4377.2
O00000303,O00000303_1,2025-05-02 02:51:00,2025-05-02,South,Web,P025,Beauty,1,2031.29,0.0436,0,0.0,0.0,1262.12,1942.73
O00000304,O00000304_1,2025-05-02 04:12:00,2025-05-02,South,Web,P026,Beauty,1,2065.24,0.0021,0,0.0,0.0,1407.64,2060.9
O00000305,O00000305_1,2025-05-02 23:39:00,2025-05-02,South,Web,P015,Home,1,4954.76,0.0304,0,0.0,0.0,3032.76,4804.14
O00000306,O00000306_1,2025-05-02 09:27:00,2025-05-02,South,Web,P044,Fashion,2,3178.79,0.0274,0,0.0,0.0,4154.21,6183.38
O00000307,O00000307_1,2025-05-02 14:50:00,2025-05-02,South,Web,P051,Sports,1,3726.44,0.047,0,0.0,0.0,2381.76,3551.3
O00000308,O00000308_1,2025-05-02 13:07:00,2025-05-02,South,Web,P012,Home,1,4484.16,0.0111,0,0.0,0.0,2902.3,4434.39
O00000309,O00000309_1,2025-05-02 11:08:00,2025-05-02,South,Web,P029,Beauty,1,2379.28,0.0123,0,0.0,0.0,1491.81,2350.01
O00000310,O00000310_1,2025-05-02 13:23:00,2025-05-02,South,Web,P049,Fashion,1,3909.18,0.0152,0,0.0,0.0,2522.1,3849.76
O00000311,O00000311_1,2025-05-02 10:25:00,2025-05-02,South,Web,P012,Home,2,4461.21,0.0296,0,0.0,0.0,5721.96,8658.32
O00000312,O00000312_1,2025-05-02 15:29:00,2025-05-02,South,Web,P021,Beauty,1,1701.3,0.0204,0,0.0,0.0,1029.35,1666.59
O00000313,O00000313_1,2025-05-02 20:39:00,2025-05-02,South,Web,P025,Beauty,3,2029.19,0.0238,0,0.0,0.0,3802.73,5942.69
O00000314,O00000314_1,2025-05-02 22:00:00,2025-05-02,South,Web,P014,Home,3,4956.26,0.0079,0,0.0,0.0,9560.46,14751.32
O00000315,O00000315_1,2025-05-02 02:19:00,2025-05-02,South,Web,P043,Fashion,1,3062.65,0.0091,0,0.0,0.0,2058.33,3034.78
O00000316,O00000316_1,2025-05-02 11:43:00,2025-05-02,South,Web,P033,Grocery,2,827.47,0.02,0,0.0,0.0,1048.87,1621.84
O00000317,O00000317_1,2025-05-02 19:01:00,2025-05-02,South,Web,P037,Grocery,2,973.75,0.0227,0,0.0,0.0,1303.57,1903.29
O00000318,O00000318_1,2025-05-02 00:28:00,2025-05-02,West,App,P008,Electronics,3,19128.36,0.0156,1,56489.87,56489.87,36963.39,0.0
O00000319,O00000319_1,2025-05-02 02:46:00,2025-05-02,West,App,P022,Beauty,3,1710.94,0.0289,0,0.0,0.0,3408.61,4984.48
O00000320,O00000320_1,2025-05-02 12:49:00,2025-05-02,West,App,P019,Home,1,5708.34,0.0259,0,0.0,0.0,3897.83,5560.49
O00000321,O00000321_1,2025-05-02 18:44:00,2025-05-02,West,App,P011,Home,2,4170.3,0.0135,0,0.0,0.0,5461.04,8228.0
O00000322,O00000322_1,2025-05-02 08:59:00,2025-05-02,West,App,P002,Electronics,1,14720.18,0.025,0,0.0,0.0,9440.05,14352.18
O00000323,O00000323_1,2025-05-02 01:11:00,2025-05-02,West,App,P015,Home,1,4815.44,0.0169,0,0.0,0.0,3110.13,4734.06
O00000324,O00000324_1,2025-05-02 07:00:00,2025-05-02,West,App,P032,Grocery,3,795.22,0.0043,0,0.0,0.0,1530.59,2375.4
O00000325,O00000325_1,2025-05-02 19:23:00,2025-05-02,West,App,P004,Electronics,1,16933.29,0.012,0,0.0,0.0,10808.98,16730.09
O00000326,O00000326_1,2025-05-02 18:54:00,2025-05-02,West,App,P035,Grocery,1,905.33,0.009,0,0.0,0.0,622.0,897.18
O00000327,O00000327_1,2025-05-02 08:23:00,2025-05-02,West,App,P018,Home,3,5668.15,0.0394,0,0.0,0.0,11339.35,16334.47
O00000328,O00000328_1,2025-05-02 11:36:00,2025-05-02,West,App,P016,Home,2,5001.01,0.0358,0,0.0,0.0,6537.07,9643.95
O00000329,O00000329_1,2025-05-02 19:41:00,2025-05-02,West,App,P023,Beauty,1,1851.32,0.0289,0,0.0,0.0,1222.58,1797.82
O00000330,O00000330_1,2025-05-02 06:50:00,2025-05-02,West,App,P048,Fashion,3,3659.15,0.0405,0,0.0,0.0,7146.36,10532.86
O00000331,O00000331_1,2025-05-02 09:33:00,2025-05-02,West,App,P044,Fashion,1,3065.1,0.0165,0,0.0,0.0,2022.86,3014.53
O00000332,O00000332_1,2025-05-02 05:41:00,2025-05-02,West,App,P058,Sports,1,4906.75,0.0394,0,0.0,0.0,3262.28,4713.42
O00000333,O00000333_1,2025-05-02 10:51:00,2025-05-02,West,App,P023,Beauty,2,1829.26,0.0257,0,0.0,0.0,2275.04,3564.5
O00000334,O00000334_1,2025-05-02 10:11:00,2025-05-02,West,App,P054,Sports,1,4297.55,0.0283,0,0.0,0.0,2835.23,4175.93
O00000335,O00000335_1,2025-05-02 07:47:00,2025-05-02,West,Marketplace,P023,Beauty,1,1830.37,0.0327,0,0.0,0.0,1194.32,1770.52
O00000336,O00000336_1,2025-05-02 00:28:00,2025-05-02,West,Marketplace,P018,Home,3,5696.95,0.0344,0,0.0,0.0,11455.11,16502.92
O00000337,O00000337_1,2025-05-02 00:57:00,2025-05-02,West,Marketplace,P005,Electronics,2,17170.62,0.0429,0,0.0,0.0,22452.03,32868.0
O00000338,O00000338_1,2025-05-02 13:38:00,2025-05-02,West,Marketplace,P019,Home,1,5942.32,0.0402,0,0.0,0.0,3800.16,5703.44
O00000339,O00000339_1,2025-05-02 13:17:00,2025-05-02,West,Marketplace,P026,Beauty,2,2064.76,0.0396,0,0.0,0.0,2463.72,3965.99
O00000340,O00000340_1,2025-05-02 11:00:00,2025-05-02,West,Marketplace,P012,Home,3,4410.2,0.0147,1,13036.11,13036.11,8740.7,0.0
O00000341,O00000341_1,2025-05-02 01:29:00,2025-05-02,West,Marketplace,P001,Electronics,1,14231.97,0.0272,0,0.0,0.0,8743.69,13844.86
O00000342,O00000342_1,2025-05-02 14:40:00,2025-05-02,West,Marketplace,P034,Grocery,1,894.8,0.0,0,0.0,0.0,578.69,894.8
O00000343,O00000343_1,2025-05-02 02:07:00,2025-05-02,West,Marketplace,P055,Sports,1,4260.25,0.0193,0,0.0,0.0,2672.98,4178.03
O00000344,O00000344_1,2025-05-02 21:38:00,2025-05-02,West,Marketplace,P009,Electronics,2,19712.36,0.0306,0,0.0,0.0,24869.75,38218.32
O00000345,O00000345_1,2025-05-02 12:13:00,2025-05-02,West,Marketplace,P052,Sports,1,3771.68,0.0202,0,0.0,0.0,2393.9,3695.49
O00000346,O00000346_1,2025-05-02 08:46:00,2025-05-02,West,Marketplace,P035,Grocery,2,884.18,0.0375,0,0.0,0.0,1085.09,1702.05
O00000347,O00000347_1,2025-05-02 14:13:00,2025-05-02,West,Marketplace,P022,Beauty,1,1768.24,0.0325,0,0.0,0.0,1193.79,1710.77
O00000348,O00000348_1,2025-05-02 23:29:00,2025-05-02,West,Marketplace,P027,Beauty,1,2168.51,0.0178,0,0.0,0.0,1377.25,2129.91
O00000349,O00000349_1,2025-05-02 15:53:00,2025-05-02,West,Web,P044,Fashion,3,3132.36,0.0392,0,0.0,0.0,6087.67,9028.71
O00000350,O00000350_1,2025-05-02 05:30:00,2025-05-02,West,Web,P052,Sports,2,3901.1,0.0122,0,0.0,0.0,5152.05,7707.01
O00000351,O00000351_1,2025-05-02 19:18:00,2025-05-02,West,Web,P003,Electronics,3,15690.93,0.0212,0,0.0,0.0,30499.74,46074.85
O00000352,O00000352_1,2025-05-02 14:02:00,2025-05-02,West,Web,P002,Electronics,2,15048.69,0.014,0,0.0,0.0,20285.05,29676.02
O00000353,O00000353_1,2025-05-02 12:06:00,2025-05-02,West,Web,P046,Fashion,1,3378.38,0.0176,0,0.0,0.0,2062.25,3318.92
O00000354,O00000354_1,2025-05-02 14:33:00,2025-05-02,West,Web,P012,Home,3,4222.48,0.0406,0,0.0,0.0,8234.79,12153.14
O00000355,O00000355_1,2025-05-02 09:31:00,2025-05-02,West,Web,P032,Grocery,3,785.41,0.0109,0,0.0,0.0,1535.17,2330.55
O00000356,O00000356_1,2025-05-02 18:55:00,2025-05-02,West,Web,P011,Home,2,4197.93,0.0118,0,0.0,0.0,5405.93,8296.79
O00000357,O00000357_1,2025-05-02 12:10:00,2025-05-02,West,Web,P012,Home,2,4377.56,0.0323,0,0.0,0.0,5509.92,8472.33
O00000358,O00000358_1,2025-05-02 03:43:00,2025-05-02,West,Web,P039,Grocery,1,1042.16,0.0293,0,0.0,0.0,708.04,1011.62
O00000359,O00000359_1,2025-05-02 22:36:00,2025-05-02,West,Web,P001,Electronics,1,14378.78,0.0188,0,0.0,0.0,9541.38,14108.46
O00000360,O00000360_1,2025-05-02 12:18:00,2025-05-02,West,Web,P051,Sports,1,3503.98,0.0514,0,0.0,0.0,2159.77,3323.88
O00000361,O00000361_1,2025-05-02 19:44:00,2025-05-02,West,Web,P022,Beauty,1,1754.96,0.0241,1,1712.67,1712.67,1032.34,0.0
